binf_chr_start_end	chrom	start	end	row_sum_support	passes_heatmap_filter	heatmap_cluster
chr1_236576239_236576240	chr1	236576239	236576240	1139	True	2
chr1_236576251_236576252	chr1	236576251	236576252	1145	True	2
chr1_236576266_236576267	chr1	236576266	236576267	1320	True	2
chr1_236576300_236576301	chr1	236576300	236576301	1245	True	2
chr1_236576327_236576328	chr1	236576327	236576328	1191	True	2
chr1_236576363_236576364	chr1	236576363	236576364	676	True	2
chr1_236576785_236576786	chr1	236576785	236576786	633	True	2
chr1_236576848_236576849	chr1	236576848	236576849	998	True	2
chr1_236576909_236576910	chr1	236576909	236576910	863	True	2
chr1_236576936_236576937	chr1	236576936	236576937	616	True	2
chr1_236581347_236581348	chr1	236581347	236581348	656	True	2
chr1_236581370_236581371	chr1	236581370	236581371	622	True	2
chr1_236581394_236581395	chr1	236581394	236581395	421	True	2
chr1_236583023_236583024	chr1	236583023	236583024	585	True	2
chr1_236583049_236583050	chr1	236583049	236583050	771	True	2
chr1_236583070_236583071	chr1	236583070	236583071	981	True	2
chr1_236583208_236583209	chr1	236583208	236583209	611	True	2
chr1_236585035_236585036	chr1	236585035	236585036	573	True	2
chr1_236585073_236585074	chr1	236585073	236585074	666	True	2
chr1_236585094_236585095	chr1	236585094	236585095	725	True	2
chr1_236585118_236585119	chr1	236585118	236585119	940	True	2
chr1_236585201_236585202	chr1	236585201	236585202	569	True	2
chr1_236585719_236585720	chr1	236585719	236585720	83	False	NA
chr1_236585835_236585836	chr1	236585835	236585836	375	True	2
chr1_236585854_236585855	chr1	236585854	236585855	426	True	2
chr1_236585872_236585873	chr1	236585872	236585873	413	True	2
chr1_236585926_236585927	chr1	236585926	236585927	381	True	2
chr1_236585952_236585953	chr1	236585952	236585953	268	True	2
chr1_236586070_236586071	chr1	236586070	236586071	22	False	NA
chr1_236586089_236586090	chr1	236586089	236586090	22	False	NA
chr1_236586108_236586109	chr1	236586108	236586109	16	False	NA
chr1_236586126_236586127	chr1	236586126	236586127	11	False	NA
chr1_236586219_236586220	chr1	236586219	236586220	229	True	2
chr1_236586295_236586296	chr1	236586295	236586296	311	True	2
chr1_236586418_236586419	chr1	236586418	236586419	234	True	2
chr1_236587487_236587488	chr1	236587487	236587488	198	False	NA
chr1_236592019_236592020	chr1	236592019	236592020	232	True	2
chr1_236592069_236592070	chr1	236592069	236592070	237	True	2
chr1_236592607_236592608	chr1	236592607	236592608	318	True	2
chr1_236594056_236594057	chr1	236594056	236594057	674	True	2
chr1_236594075_236594076	chr1	236594075	236594076	660	True	2
chr1_236595552_236595553	chr1	236595552	236595553	614	True	2
chr1_236595635_236595636	chr1	236595635	236595636	922	True	2
chr1_236595936_236595937	chr1	236595936	236595937	913	True	2
chr1_236596027_236596028	chr1	236596027	236596028	404	True	2
chr1_236597908_236597909	chr1	236597908	236597909	436	True	2
chr1_236597946_236597947	chr1	236597946	236597947	439	True	2
chr1_236597997_236597998	chr1	236597997	236597998	478	True	2
chr1_236598083_236598084	chr1	236598083	236598084	208	True	2
chr1_236861113_236861114	chr1	236861113	236861114	453	True	2
chr1_241266641_241266642	chr1	241266641	241266642	0	False	NA
chr1_241278008_241278009	chr1	241278008	241278009	0	False	NA
chr1_241282383_241282384	chr1	241282383	241282384	0	False	NA
chr1_241282721_241282722	chr1	241282721	241282722	0	False	NA
chr1_241282778_241282779	chr1	241282778	241282779	0	False	NA
chr1_241282816_241282817	chr1	241282816	241282817	0	False	NA
chr1_241283087_241283088	chr1	241283087	241283088	0	False	NA
chr1_241283373_241283374	chr1	241283373	241283374	0	False	NA
chr1_241283455_241283456	chr1	241283455	241283456	0	False	NA
chr1_241283498_241283499	chr1	241283498	241283499	0	False	NA
chr1_241850854_241850855	chr1	241850854	241850855	827	True	4
chr1_241852279_241852280	chr1	241852279	241852280	1051	True	2
chr1_241860887_241860888	chr1	241860887	241860888	39	False	NA
chr1_241866160_241866161	chr1	241866160	241866161	96	False	NA
chr1_241866576_241866577	chr1	241866576	241866577	153	False	NA
chr1_243156814_243156815	chr1	243156814	243156815	43	False	NA
chr1_243156994_243156995	chr1	243156994	243156995	89	False	NA
chr1_243164922_243164923	chr1	243164922	243164923	0	False	NA
chr1_243269317_243269318	chr1	243269317	243269318	86	False	NA
chr1_243303358_243303359	chr1	243303358	243303359	52	False	NA
chr1_243504627_243504628	chr1	243504627	243504628	145	False	NA
chr1_243631899_243631900	chr1	243631899	243631900	6	False	NA
chr1_243788774_243788775	chr1	243788774	243788775	0	False	NA
chr1_243788837_243788838	chr1	243788837	243788838	7	False	NA
chr1_243788876_243788877	chr1	243788876	243788877	12	False	NA
chr1_243788896_243788897	chr1	243788896	243788897	12	False	NA
chr1_243788917_243788918	chr1	243788917	243788918	12	False	NA
chr1_243788936_243788937	chr1	243788936	243788937	12	False	NA
chr1_243789217_243789218	chr1	243789217	243789218	0	False	NA
chr1_243789391_243789392	chr1	243789391	243789392	27	False	NA
chr1_243789410_243789411	chr1	243789410	243789411	35	False	NA
chr1_243789754_243789755	chr1	243789754	243789755	7	False	NA
chr1_243790200_243790201	chr1	243790200	243790201	0	False	NA
chr1_243790250_243790251	chr1	243790250	243790251	0	False	NA
chr1_243790306_243790307	chr1	243790306	243790307	0	False	NA
chr1_243790592_243790593	chr1	243790592	243790593	0	False	NA
chr1_243842490_243842491	chr1	243842490	243842491	80	False	NA
chr1_244423900_244423901	chr1	244423900	244423901	338	True	2
chr1_244840746_244840747	chr1	244840746	244840747	211	True	2
chr1_244840784_244840785	chr1	244840784	244840785	3560	True	3
chr1_244840823_244840824	chr1	244840823	244840824	3212	True	3
chr1_244840860_244840861	chr1	244840860	244840861	2620	True	3
chr1_244841809_244841810	chr1	244841809	244841810	33	False	NA
chr1_244842096_244842097	chr1	244842096	244842097	1159	True	4
chr1_244842430_244842431	chr1	244842430	244842431	11	False	NA
chr1_244842452_244842453	chr1	244842452	244842453	1858	True	4
chr1_244842473_244842474	chr1	244842473	244842474	11	False	NA
chr1_244842544_244842545	chr1	244842544	244842545	2150	True	4
chr1_244842989_244842990	chr1	244842989	244842990	140	False	NA
chr1_244843008_244843009	chr1	244843008	244843009	1977	True	2
chr1_244843176_244843177	chr1	244843176	244843177	1293	True	2
chr1_244843499_244843500	chr1	244843499	244843500	2152	True	4
chr1_244843891_244843892	chr1	244843891	244843892	1357	True	4
chr1_244844367_244844368	chr1	244844367	244844368	1883	True	3
chr1_244844383_244844384	chr1	244844383	244844384	1952	True	3
chr1_244844465_244844466	chr1	244844465	244844466	1340	True	4
chr1_244844598_244844599	chr1	244844598	244844599	2093	True	1
chr1_244844768_244844769	chr1	244844768	244844769	943	True	4
chr1_244844834_244844835	chr1	244844834	244844835	1021	True	4
chr1_244844874_244844875	chr1	244844874	244844875	2415	True	3
chr1_244844949_244844950	chr1	244844949	244844950	2285	True	3
chr1_244844998_244844999	chr1	244844998	244844999	2237	True	3
chr1_244845037_244845038	chr1	244845037	244845038	2053	True	3
chr1_244845188_244845189	chr1	244845188	244845189	2221	True	4
chr1_244845202_244845203	chr1	244845202	244845203	2230	True	4
chr1_244845255_244845256	chr1	244845255	244845256	2732	True	4
chr1_244845281_244845282	chr1	244845281	244845282	2716	True	4
chr1_244845305_244845306	chr1	244845305	244845306	2044	True	5
chr1_244845332_244845333	chr1	244845332	244845333	2015	True	5
chr1_244846354_244846355	chr1	244846354	244846355	41	False	NA
chr1_244846523_244846524	chr1	244846523	244846524	261	True	5
chr1_244846617_244846618	chr1	244846617	244846618	2266	True	5
chr1_244846664_244846665	chr1	244846664	244846665	2401	True	2
chr1_244846683_244846684	chr1	244846683	244846684	2743	True	2
chr1_244846702_244846703	chr1	244846702	244846703	2743	True	2
chr1_244846715_244846716	chr1	244846715	244846716	2769	True	2
chr1_244846743_244846744	chr1	244846743	244846744	2417	True	2
chr1_244846781_244846782	chr1	244846781	244846782	2173	True	2
chr1_244846818_244846819	chr1	244846818	244846819	1140	True	6
chr1_244846845_244846846	chr1	244846845	244846846	1189	True	6
chr1_244846870_244846871	chr1	244846870	244846871	1142	True	6
chr1_244846890_244846891	chr1	244846890	244846891	921	True	2
chr1_244846918_244846919	chr1	244846918	244846919	1172	True	2
chr1_244846947_244846948	chr1	244846947	244846948	1304	True	4
chr1_244846967_244846968	chr1	244846967	244846968	1395	True	4
chr1_244846992_244846993	chr1	244846992	244846993	1049	True	2
chr1_244847040_244847041	chr1	244847040	244847041	1434	True	4
chr1_244847062_244847063	chr1	244847062	244847063	1310	True	5
chr1_244847098_244847099	chr1	244847098	244847099	1415	True	4
chr1_244847114_244847115	chr1	244847114	244847115	1262	True	4
chr1_244847143_244847144	chr1	244847143	244847144	1557	True	3
chr1_244847164_244847165	chr1	244847164	244847165	1577	True	3
chr1_244847176_244847177	chr1	244847176	244847177	1614	True	3
chr1_244847191_244847192	chr1	244847191	244847192	2182	True	3
chr1_244847236_244847237	chr1	244847236	244847237	2038	True	3
chr1_244847260_244847261	chr1	244847260	244847261	2034	True	3
chr1_244847290_244847291	chr1	244847290	244847291	1829	True	3
chr1_244847317_244847318	chr1	244847317	244847318	1835	True	3
chr1_244847449_244847450	chr1	244847449	244847450	1082	True	4
chr1_244847595_244847596	chr1	244847595	244847596	1033	True	2
chr1_244847637_244847638	chr1	244847637	244847638	1198	True	2
chr1_244847684_244847685	chr1	244847684	244847685	1074	True	2
chr1_244848245_244848246	chr1	244848245	244848246	999	True	5
chr1_244848271_244848272	chr1	244848271	244848272	1051	True	5
chr1_244848303_244848304	chr1	244848303	244848304	1272	True	5
chr1_244848344_244848345	chr1	244848344	244848345	910	True	5
chr1_244848479_244848480	chr1	244848479	244848480	1330	True	4
chr1_244848500_244848501	chr1	244848500	244848501	1342	True	4
chr1_244848681_244848682	chr1	244848681	244848682	2348	True	3
chr1_244848711_244848712	chr1	244848711	244848712	2063	True	4
chr1_244848727_244848728	chr1	244848727	244848728	2006	True	3
chr1_244848792_244848793	chr1	244848792	244848793	2838	True	3
chr1_244848860_244848861	chr1	244848860	244848861	2198	True	4
chr1_244848918_244848919	chr1	244848918	244848919	2759	True	4
chr1_244849438_244849439	chr1	244849438	244849439	1800	True	3
chr1_244849599_244849600	chr1	244849599	244849600	1895	True	3
chr1_244850090_244850091	chr1	244850090	244850091	1316	True	4
chr1_244854516_244854517	chr1	244854516	244854517	9924	True	3
chr1_244854611_244854612	chr1	244854611	244854612	3293	True	6
chr1_244854724_244854725	chr1	244854724	244854725	2161	True	2
chr1_244854736_244854737	chr1	244854736	244854737	2108	True	2
chr1_244854755_244854756	chr1	244854755	244854756	2140	True	2
chr1_244854775_244854776	chr1	244854775	244854776	2394	True	4
chr1_244854816_244854817	chr1	244854816	244854817	2637	True	4
chr1_244854840_244854841	chr1	244854840	244854841	2714	True	4
chr1_244854874_244854875	chr1	244854874	244854875	2836	True	4
chr1_244854916_244854917	chr1	244854916	244854917	4912	True	3
chr1_244854932_244854933	chr1	244854932	244854933	4864	True	3
chr1_244854957_244854958	chr1	244854957	244854958	5237	True	3
chr1_244855047_244855048	chr1	244855047	244855048	3594	True	3
chr1_244855224_244855225	chr1	244855224	244855225	706	True	2
chr1_244855261_244855262	chr1	244855261	244855262	1005	True	2
chr1_244855319_244855320	chr1	244855319	244855320	1341	True	2
chr1_244855361_244855362	chr1	244855361	244855362	3186	True	2
chr1_244855670_244855671	chr1	244855670	244855671	4294	True	3
chr1_244855706_244855707	chr1	244855706	244855707	1129	True	2
chr1_244855749_244855750	chr1	244855749	244855750	1133	True	2
chr1_244855821_244855822	chr1	244855821	244855822	6727	True	1
chr1_244855847_244855848	chr1	244855847	244855848	8859	True	1
chr1_244855876_244855877	chr1	244855876	244855877	11806	True	1
chr1_244856212_244856213	chr1	244856212	244856213	5617	True	3
chr1_244856264_244856265	chr1	244856264	244856265	1003	True	2
chr1_244856333_244856334	chr1	244856333	244856334	1215	True	2
chr1_244856398_244856399	chr1	244856398	244856399	2290	True	2
chr1_244856417_244856418	chr1	244856417	244856418	5003	True	3
chr1_244856634_244856635	chr1	244856634	244856635	7727	True	3
chr1_244856675_244856676	chr1	244856675	244856676	13282	True	3
chr1_244856870_244856871	chr1	244856870	244856871	8361	True	3
chr1_244856941_244856942	chr1	244856941	244856942	2826	True	3
chr1_244856961_244856962	chr1	244856961	244856962	384	True	2
chr1_244856995_244856996	chr1	244856995	244856996	241	True	5
chr1_244857074_244857075	chr1	244857074	244857075	245	True	5
chr1_244857087_244857088	chr1	244857087	244857088	261	True	5
chr1_244857179_244857180	chr1	244857179	244857180	201	True	5
chr1_244857200_244857201	chr1	244857200	244857201	147	False	NA
chr1_244857566_244857567	chr1	244857566	244857567	4192	True	3
chr1_244857584_244857585	chr1	244857584	244857585	5123	True	3
chr1_244857727_244857728	chr1	244857727	244857728	9714	True	1
chr1_244857976_244857977	chr1	244857976	244857977	7485	True	3
chr1_244857993_244857994	chr1	244857993	244857994	10216	True	3
chr1_244858332_244858333	chr1	244858332	244858333	5532	True	3
chr1_244858558_244858559	chr1	244858558	244858559	257	True	5
chr1_244858641_244858642	chr1	244858641	244858642	2700	True	4
chr1_244858850_244858851	chr1	244858850	244858851	7040	True	3
chr1_244858938_244858939	chr1	244858938	244858939	479	True	2
chr1_244859098_244859099	chr1	244859098	244859099	248	True	2
chr1_244859156_244859157	chr1	244859156	244859157	396	True	2
chr1_244859174_244859175	chr1	244859174	244859175	562	True	2
chr1_244859387_244859388	chr1	244859387	244859388	6993	True	3
chr1_244859421_244859422	chr1	244859421	244859422	5164	True	3
chr1_244859482_244859483	chr1	244859482	244859483	1609	True	5
chr1_244859589_244859590	chr1	244859589	244859590	278	True	5
chr1_244859647_244859648	chr1	244859647	244859648	308	True	4
chr1_244859685_244859686	chr1	244859685	244859686	433	True	4
chr1_244859736_244859737	chr1	244859736	244859737	506	True	4
chr1_244860006_244860007	chr1	244860006	244860007	663	True	4
chr1_244860140_244860141	chr1	244860140	244860141	898	True	4
chr1_244862402_244862403	chr1	244862402	244862403	3884	True	3
chr1_244862581_244862582	chr1	244862581	244862582	17284	True	1
chr1_244862595_244862596	chr1	244862595	244862596	18829	True	1
chr10_543717_543718	chr10	543717	543718	18	False	NA
chr10_589041_589042	chr10	589041	589042	104	False	NA
chr10_589282_589283	chr10	589282	589283	62	False	NA
chr10_843706_843707	chr10	843706	843707	326	True	4
chr10_853689_853690	chr10	853689	853690	230	True	5
chr10_854899_854900	chr10	854899	854900	57	False	NA
chr10_1113967_1113968	chr10	1113967	1113968	271	True	5
chr10_3121595_3121596	chr10	3121595	3121596	227	True	2
chr10_3121832_3121833	chr10	3121832	3121833	1215	True	4
chr10_5688006_5688007	chr10	5688006	5688007	374	True	5
chr10_5688237_5688238	chr10	5688237	5688238	488	True	6
chr10_5689862_5689863	chr10	5689862	5689863	866	True	5
chr10_5689926_5689927	chr10	5689926	5689927	397	True	5
chr10_5689944_5689945	chr10	5689944	5689945	411	True	5
chr10_5695903_5695904	chr10	5695903	5695904	763	True	5
chr10_5695946_5695947	chr10	5695946	5695947	898	True	5
chr10_5696368_5696369	chr10	5696368	5696369	1108	True	6
chr10_5696533_5696534	chr10	5696533	5696534	708	True	5
chr10_5697788_5697789	chr10	5697788	5697789	225	True	2
chr10_5697916_5697917	chr10	5697916	5697917	529	True	2
chr10_5699672_5699673	chr10	5699672	5699673	218	True	2
chr10_5699726_5699727	chr10	5699726	5699727	121	False	NA
chr10_5699757_5699758	chr10	5699757	5699758	180	False	NA
chr10_5712490_5712491	chr10	5712490	5712491	474	True	5
chr10_5712877_5712878	chr10	5712877	5712878	0	False	NA
chr10_5719659_5719660	chr10	5719659	5719660	436	True	5
chr10_5723758_5723759	chr10	5723758	5723759	0	False	NA
chr10_5726213_5726214	chr10	5726213	5726214	163	False	NA
chr10_5726242_5726243	chr10	5726242	5726243	0	False	NA
chr10_5726482_5726483	chr10	5726482	5726483	118	False	NA
chr10_5726508_5726509	chr10	5726508	5726509	0	False	NA
chr10_5727101_5727102	chr10	5727101	5727102	0	False	NA
chr10_5727118_5727119	chr10	5727118	5727119	0	False	NA
chr10_5730638_5730639	chr10	5730638	5730639	0	False	NA
chr10_5730687_5730688	chr10	5730687	5730688	0	False	NA
chr10_5730726_5730727	chr10	5730726	5730727	0	False	NA
chr10_5730896_5730897	chr10	5730896	5730897	0	False	NA
chr10_5730961_5730962	chr10	5730961	5730962	0	False	NA
chr10_5739866_5739867	chr10	5739866	5739867	0	False	NA
chr10_5783204_5783205	chr10	5783204	5783205	468	True	2
chr10_5783229_5783230	chr10	5783229	5783230	400	True	2
chr10_5783244_5783245	chr10	5783244	5783245	395	True	2
chr10_5783682_5783683	chr10	5783682	5783683	557	True	2
chr10_5783729_5783730	chr10	5783729	5783730	631	True	2
chr10_5783797_5783798	chr10	5783797	5783798	627	True	2
chr10_5783867_5783868	chr10	5783867	5783868	319	True	2
chr10_5783900_5783901	chr10	5783900	5783901	227	True	2
chr10_5785021_5785022	chr10	5785021	5785022	401	True	2
chr10_5880179_5880180	chr10	5880179	5880180	154	False	NA
chr10_6107496_6107497	chr10	6107496	6107497	286	True	4
chr10_6112581_6112582	chr10	6112581	6112582	709	True	2
chr10_6112684_6112685	chr10	6112684	6112685	641	True	2
chr10_6112763_6112764	chr10	6112763	6112764	493	True	2
chr10_6112891_6112892	chr10	6112891	6112892	876	True	4
chr10_6112952_6112953	chr10	6112952	6112953	917	True	4
chr10_6113056_6113057	chr10	6113056	6113057	493	True	2
chr10_7311052_7311053	chr10	7311052	7311053	90	False	NA
chr10_7348295_7348296	chr10	7348295	7348296	142	False	NA
chr10_7348340_7348341	chr10	7348340	7348341	184	False	NA
chr10_7348515_7348516	chr10	7348515	7348516	200	True	2
chr10_7799414_7799415	chr10	7799414	7799415	751	True	2
chr10_7799526_7799527	chr10	7799526	7799527	673	True	2
chr10_7799589_7799590	chr10	7799589	7799590	625	True	2
chr10_10855718_10855719	chr10	10855718	10855719	0	False	NA
chr10_11063055_11063056	chr10	11063055	11063056	0	False	NA
chr10_11063077_11063078	chr10	11063077	11063078	0	False	NA
chr10_14899654_14899655	chr10	14899654	14899655	0	False	NA
chr10_14903645_14903646	chr10	14903645	14903646	9	False	NA
chr10_14903690_14903691	chr10	14903690	14903691	8	False	NA
chr10_14903705_14903706	chr10	14903705	14903706	8	False	NA
chr10_14904362_14904363	chr10	14904362	14904363	11	False	NA
chr10_14910519_14910520	chr10	14910519	14910520	0	False	NA
chr10_14910556_14910557	chr10	14910556	14910557	0	False	NA
chr10_14910873_14910874	chr10	14910873	14910874	0	False	NA
chr10_14911094_14911095	chr10	14911094	14911095	10	False	NA
chr10_14911692_14911693	chr10	14911692	14911693	6	False	NA
chr10_15103563_15103564	chr10	15103563	15103564	252	True	2
chr10_15840910_15840911	chr10	15840910	15840911	157	False	NA
chr10_15840958_15840959	chr10	15840958	15840959	74	False	NA
chr10_15841072_15841073	chr10	15841072	15841073	257	True	5
chr10_16965003_16965004	chr10	16965003	16965004	41	False	NA
chr10_21608180_21608181	chr10	21608180	21608181	368	True	3
chr10_21608375_21608376	chr10	21608375	21608376	273	True	6
chr10_21661636_21661637	chr10	21661636	21661637	206	True	5
chr10_21880462_21880463	chr10	21880462	21880463	91	False	NA
chr10_21933282_21933283	chr10	21933282	21933283	0	False	NA
chr10_27020982_27020983	chr10	27020982	27020983	17	False	NA
chr10_27029040_27029041	chr10	27029040	27029041	55	False	NA
chr10_27029116_27029117	chr10	27029116	27029117	31	False	NA
chr10_27029132_27029133	chr10	27029132	27029133	26	False	NA
chr10_27029215_27029216	chr10	27029215	27029216	25	False	NA
chr10_27029248_27029249	chr10	27029248	27029249	77	False	NA
chr10_27029279_27029280	chr10	27029279	27029280	260	True	2
chr10_27046051_27046052	chr10	27046051	27046052	33	False	NA
chr10_27051026_27051027	chr10	27051026	27051027	30	False	NA
chr10_27123445_27123446	chr10	27123445	27123446	309	True	5
chr10_27170650_27170651	chr10	27170650	27170651	0	False	NA
chr10_27170858_27170859	chr10	27170858	27170859	0	False	NA
chr10_27172871_27172872	chr10	27172871	27172872	145	False	NA
chr10_28535131_28535132	chr10	28535131	28535132	493	True	4
chr10_28556411_28556412	chr10	28556411	28556412	434	True	4
chr10_28610924_28610925	chr10	28610924	28610925	769	True	5
chr10_28610997_28610998	chr10	28610997	28610998	713	True	5
chr10_28615477_28615478	chr10	28615477	28615478	90	False	NA
chr10_30340037_30340038	chr10	30340037	30340038	439	True	5
chr10_30349285_30349286	chr10	30349285	30349286	2511	True	3
chr10_32039296_32039297	chr10	32039296	32039297	933	True	2
chr10_35158833_35158834	chr10	35158833	35158834	68	False	NA
chr10_37838746_37838747	chr10	37838746	37838747	188	False	NA
chr10_38107086_38107087	chr10	38107086	38107087	115	False	NA
chr10_38107515_38107516	chr10	38107515	38107516	47	False	NA
chr10_38110405_38110406	chr10	38110405	38110406	0	False	NA
chr10_38115555_38115556	chr10	38115555	38115556	135	False	NA
chr10_42528136_42528137	chr10	42528136	42528137	49	False	NA
chr10_42537261_42537262	chr10	42537261	42537262	111	False	NA
chr10_42538428_42538429	chr10	42538428	42538429	105	False	NA
chr10_43404307_43404308	chr10	43404307	43404308	786	True	1
chr10_45569069_45569070	chr10	45569069	45569070	0	False	NA
chr10_45852222_45852223	chr10	45852222	45852223	470	True	6
chr10_45871249_45871250	chr10	45871249	45871250	107	False	NA
chr10_45871576_45871577	chr10	45871576	45871577	23	False	NA
chr10_45872100_45872101	chr10	45872100	45872101	26	False	NA
chr10_45872399_45872400	chr10	45872399	45872400	60	False	NA
chr10_47530173_47530174	chr10	47530173	47530174	9	False	NA
chr10_48351284_48351285	chr10	48351284	48351285	232	True	5
chr10_49963355_49963356	chr10	49963355	49963356	567	True	2
chr10_49963392_49963393	chr10	49963392	49963393	567	True	2
chr10_49963440_49963441	chr10	49963440	49963441	0	False	NA
chr10_49963441_49963442	chr10	49963441	49963442	631	True	2
chr10_49963461_49963462	chr10	49963461	49963462	0	False	NA
chr10_49963471_49963472	chr10	49963471	49963472	636	True	2
chr10_49963575_49963576	chr10	49963575	49963576	565	True	2
chr10_49963594_49963595	chr10	49963594	49963595	565	True	2
chr10_49963626_49963627	chr10	49963626	49963627	501	True	2
chr10_49963634_49963635	chr10	49963634	49963635	0	False	NA
chr10_49963642_49963643	chr10	49963642	49963643	501	True	2
chr10_49963660_49963661	chr10	49963660	49963661	501	True	2
chr10_49963684_49963685	chr10	49963684	49963685	0	False	NA
chr10_49963711_49963712	chr10	49963711	49963712	0	False	NA
chr10_49963715_49963716	chr10	49963715	49963716	147	False	NA
chr10_49963761_49963762	chr10	49963761	49963762	0	False	NA
chr10_49963786_49963787	chr10	49963786	49963787	0	False	NA
chr10_49963790_49963791	chr10	49963790	49963791	145	False	NA
chr10_49963808_49963809	chr10	49963808	49963809	173	False	NA
chr10_49963810_49963811	chr10	49963810	49963811	0	False	NA
chr10_49963854_49963855	chr10	49963854	49963855	0	False	NA
chr10_49963946_49963947	chr10	49963946	49963947	0	False	NA
chr10_49963973_49963974	chr10	49963973	49963974	130	False	NA
chr10_49963994_49963995	chr10	49963994	49963995	0	False	NA
chr10_49964181_49964182	chr10	49964181	49964182	668	True	2
chr10_49964192_49964193	chr10	49964192	49964193	0	False	NA
chr10_49964219_49964220	chr10	49964219	49964220	683	True	2
chr10_49964229_49964230	chr10	49964229	49964230	683	True	2
chr10_49964243_49964244	chr10	49964243	49964244	573	True	2
chr10_49964246_49964247	chr10	49964246	49964247	0	False	NA
chr10_49964273_49964274	chr10	49964273	49964274	0	False	NA
chr10_49964276_49964277	chr10	49964276	49964277	475	True	2
chr10_49964290_49964291	chr10	49964290	49964291	0	False	NA
chr10_49964315_49964316	chr10	49964315	49964316	0	False	NA
chr10_49964541_49964542	chr10	49964541	49964542	237	True	2
chr10_49964566_49964567	chr10	49964566	49964567	0	False	NA
chr10_49964614_49964615	chr10	49964614	49964615	426	True	2
chr10_49964656_49964657	chr10	49964656	49964657	294	True	2
chr10_49964665_49964666	chr10	49964665	49964666	0	False	NA
chr10_49964669_49964670	chr10	49964669	49964670	310	True	2
chr10_49964689_49964690	chr10	49964689	49964690	0	False	NA
chr10_49964733_49964734	chr10	49964733	49964734	0	False	NA
chr10_49964743_49964744	chr10	49964743	49964744	622	True	2
chr10_49964785_49964786	chr10	49964785	49964786	546	True	2
chr10_49964804_49964805	chr10	49964804	49964805	0	False	NA
chr10_49964806_49964807	chr10	49964806	49964807	454	True	2
chr10_49964864_49964865	chr10	49964864	49964865	0	False	NA
chr10_49964880_49964881	chr10	49964880	49964881	698	True	2
chr10_49964917_49964918	chr10	49964917	49964918	654	True	2
chr10_49964940_49964941	chr10	49964940	49964941	0	False	NA
chr10_49964963_49964964	chr10	49964963	49964964	0	False	NA
chr10_49965015_49965016	chr10	49965015	49965016	0	False	NA
chr10_49965066_49965067	chr10	49965066	49965067	60	False	NA
chr10_49965138_49965139	chr10	49965138	49965139	0	False	NA
chr10_49965345_49965346	chr10	49965345	49965346	457	True	2
chr10_49965390_49965391	chr10	49965390	49965391	0	False	NA
chr10_49965405_49965406	chr10	49965405	49965406	0	False	NA
chr10_49965566_49965567	chr10	49965566	49965567	141	False	NA
chr10_49965594_49965595	chr10	49965594	49965595	0	False	NA
chr10_49965628_49965629	chr10	49965628	49965629	0	False	NA
chr10_49965735_49965736	chr10	49965735	49965736	313	True	2
chr10_49965779_49965780	chr10	49965779	49965780	0	False	NA
chr10_49965800_49965801	chr10	49965800	49965801	0	False	NA
chr10_49965852_49965853	chr10	49965852	49965853	369	True	2
chr10_49965903_49965904	chr10	49965903	49965904	0	False	NA
chr10_49966089_49966090	chr10	49966089	49966090	0	False	NA
chr10_49966175_49966176	chr10	49966175	49966176	410	True	2
chr10_49966247_49966248	chr10	49966247	49966248	438	True	2
chr10_49966260_49966261	chr10	49966260	49966261	0	False	NA
chr10_49966282_49966283	chr10	49966282	49966283	0	False	NA
chr10_49966347_49966348	chr10	49966347	49966348	201	True	2
chr10_49966398_49966399	chr10	49966398	49966399	0	False	NA
chr10_49966471_49966472	chr10	49966471	49966472	359	True	2
chr10_49966500_49966501	chr10	49966500	49966501	0	False	NA
chr10_49966536_49966537	chr10	49966536	49966537	0	False	NA
chr10_49969967_49969968	chr10	49969967	49969968	62	False	NA
chr10_49970373_49970374	chr10	49970373	49970374	369	True	2
chr10_51165775_51165776	chr10	51165775	51165776	11	False	NA
chr10_51165916_51165917	chr10	51165916	51165917	10	False	NA
chr10_51165999_51166000	chr10	51165999	51166000	27	False	NA
chr10_58253742_58253743	chr10	58253742	58253743	77	False	NA
chr10_60787361_60787362	chr10	60787361	60787362	1209	True	4
chr10_60787411_60787412	chr10	60787411	60787412	2274	True	4
chr10_63177330_63177331	chr10	63177330	63177331	620	True	5
chr10_63177350_63177351	chr10	63177350	63177351	656	True	5
chr10_63315845_63315846	chr10	63315845	63315846	94	False	NA
chr10_63380414_63380415	chr10	63380414	63380415	994	True	2
chr10_63462007_63462008	chr10	63462007	63462008	233	True	5
chr10_63462081_63462082	chr10	63462081	63462082	345	True	5
chr10_63507651_63507652	chr10	63507651	63507652	951	True	1
chr10_63507859_63507860	chr10	63507859	63507860	219	True	2
chr10_63508062_63508063	chr10	63508062	63508063	265	True	2
chr10_63508205_63508206	chr10	63508205	63508206	206	True	2
chr10_63508231_63508232	chr10	63508231	63508232	237	True	2
chr10_63508796_63508797	chr10	63508796	63508797	143	False	NA
chr10_65632636_65632637	chr10	65632636	65632637	16	False	NA
chr10_65633254_65633255	chr10	65633254	65633255	0	False	NA
chr10_65633291_65633292	chr10	65633291	65633292	0	False	NA
chr10_65633358_65633359	chr10	65633358	65633359	0	False	NA
chr10_65633393_65633394	chr10	65633393	65633394	0	False	NA
chr10_65633842_65633843	chr10	65633842	65633843	0	False	NA
