binf_chr_start_end	chrom	start	end	row_sum_support	passes_heatmap_filter	heatmap_cluster
chr12_40236090_40236091	chr12	40236090	40236091	0	False	NA
chr12_40246413_40246414	chr12	40246413	40246414	0	False	NA
chr12_40394705_40394706	chr12	40394705	40394706	0	False	NA
chr12_40463566_40463567	chr12	40463566	40463567	0	False	NA
chr12_40500908_40500909	chr12	40500908	40500909	0	False	NA
chr12_40509271_40509272	chr12	40509271	40509272	0	False	NA
chr12_40513701_40513702	chr12	40513701	40513702	0	False	NA
chr12_40517234_40517235	chr12	40517234	40517235	0	False	NA
chr12_40548228_40548229	chr12	40548228	40548229	0	False	NA
chr12_40553104_40553105	chr12	40553104	40553105	0	False	NA
chr12_40559839_40559840	chr12	40559839	40559840	0	False	NA
chr12_40568869_40568870	chr12	40568869	40568870	35	False	NA
chr12_40935239_40935240	chr12	40935239	40935240	0	False	NA
chr12_41024848_41024849	chr12	41024848	41024849	0	False	NA
chr12_41193055_41193056	chr12	41193055	41193056	0	False	NA
chr12_41508680_41508681	chr12	41508680	41508681	0	False	NA
chr12_41553913_41553914	chr12	41553913	41553914	0	False	NA
chr12_42315449_42315450	chr12	42315449	42315450	9	False	NA
chr12_42352240_42352241	chr12	42352240	42352241	112	True	39
chr12_42388580_42388581	chr12	42388580	42388581	0	False	NA
chr12_42469187_42469188	chr12	42469187	42469188	0	False	NA
chr12_42471681_42471682	chr12	42471681	42471682	0	False	NA
chr12_43431730_43431731	chr12	43431730	43431731	0	False	NA
chr12_43433583_43433584	chr12	43433583	43433584	0	False	NA
chr12_43443117_43443118	chr12	43443117	43443118	0	False	NA
chr12_43452753_43452754	chr12	43452753	43452754	0	False	NA
chr12_43453819_43453820	chr12	43453819	43453820	0	False	NA
chr12_43464869_43464870	chr12	43464869	43464870	0	False	NA
chr12_43771556_43771557	chr12	43771556	43771557	6	False	NA
chr12_43773370_43773371	chr12	43773370	43773371	5	False	NA
chr12_43785060_43785061	chr12	43785060	43785061	0	False	NA
chr12_43796241_43796242	chr12	43796241	43796242	6	False	NA
chr12_43867246_43867247	chr12	43867246	43867247	6	False	NA
chr12_44520834_44520835	chr12	44520834	44520835	0	False	NA
chr12_44778929_44778930	chr12	44778929	44778930	0	False	NA
chr12_45348772_45348773	chr12	45348772	45348773	14	False	NA
chr12_45401757_45401758	chr12	45401757	45401758	116	True	39
chr12_45418339_45418340	chr12	45418339	45418340	5	False	NA
chr12_45421828_45421829	chr12	45421828	45421829	0	False	NA
chr12_45932453_45932454	chr12	45932453	45932454	72	True	39
chr12_46199154_46199155	chr12	46199154	46199155	33	False	NA
chr12_46201659_46201660	chr12	46201659	46201660	169	True	39
chr12_46361397_46361398	chr12	46361397	46361398	194	True	39
chr12_46372217_46372218	chr12	46372217	46372218	6931	True	39
chr12_46768902_46768903	chr12	46768902	46768903	0	False	NA
chr12_47683608_47683609	chr12	47683608	47683609	53	True	39
chr12_47712789_47712790	chr12	47712789	47712790	0	False	NA
chr12_47749859_47749860	chr12	47749859	47749860	0	False	NA
chr12_48047512_48047513	chr12	48047512	48047513	0	False	NA
chr12_48069552_48069553	chr12	48069552	48069553	30	False	NA
chr12_48073785_48073786	chr12	48073785	48073786	34	False	NA
chr12_48095136_48095137	chr12	48095136	48095137	0	False	NA
chr12_48135571_48135572	chr12	48135571	48135572	57	True	39
chr12_48135595_48135596	chr12	48135595	48135596	52	True	39
chr12_48141576_48141577	chr12	48141576	48141577	52	True	39
chr12_48489863_48489864	chr12	48489863	48489864	0	False	NA
chr12_48568819_48568820	chr12	48568819	48568820	0	False	NA
chr12_48704199_48704200	chr12	48704199	48704200	83	True	39
chr12_48716415_48716416	chr12	48716415	48716416	170	True	39
chr12_48772968_48772969	chr12	48772968	48772969	0	False	NA
chr12_48827538_48827539	chr12	48827538	48827539	0	False	NA
chr12_49014501_49014502	chr12	49014501	49014502	0	False	NA
chr12_49331459_49331460	chr12	49331459	49331460	110	True	39
chr12_49491866_49491867	chr12	49491866	49491867	208	True	39
chr12_49515577_49515578	chr12	49515577	49515578	5	False	NA
chr12_49541422_49541423	chr12	49541422	49541423	9	False	NA
chr12_49555551_49555552	chr12	49555551	49555552	0	False	NA
chr12_49562805_49562806	chr12	49562805	49562806	0	False	NA
chr12_49603818_49603819	chr12	49603818	49603819	0	False	NA
chr12_49603824_49603825	chr12	49603824	49603825	0	False	NA
chr12_49797394_49797395	chr12	49797394	49797395	30	False	NA
chr12_50361052_50361053	chr12	50361052	50361053	0	False	NA
chr12_50437497_50437498	chr12	50437497	50437498	41	True	39
chr12_50437502_50437503	chr12	50437502	50437503	41	True	39
chr12_50456760_50456761	chr12	50456760	50456761	140732	True	45
chr12_50715932_50715933	chr12	50715932	50715933	15	False	NA
chr12_50718679_50718680	chr12	50718679	50718680	326	True	39
chr12_50721189_50721190	chr12	50721189	50721190	46	True	39
chr12_50721884_50721885	chr12	50721884	50721885	5	False	NA
chr12_50722672_50722673	chr12	50722672	50722673	0	False	NA
chr12_50736958_50736959	chr12	50736958	50736959	181	True	39
chr12_50739769_50739770	chr12	50739769	50739770	19	False	NA
chr12_50815939_50815940	chr12	50815939	50815940	0	False	NA
chr12_50956496_50956497	chr12	50956496	50956497	0	False	NA
chr12_51000126_51000127	chr12	51000126	51000127	101	True	39
chr12_51194722_51194723	chr12	51194722	51194723	0	False	NA
chr12_51197113_51197114	chr12	51197113	51197114	0	False	NA
chr12_51299751_51299752	chr12	51299751	51299752	0	False	NA
chr12_51391077_51391078	chr12	51391077	51391078	0	False	NA
chr12_51485785_51485786	chr12	51485785	51485786	0	False	NA
chr12_51494136_51494137	chr12	51494136	51494137	0	False	NA
chr12_51496421_51496422	chr12	51496421	51496422	0	False	NA
chr12_51500253_51500254	chr12	51500253	51500254	0	False	NA
chr12_51506851_51506852	chr12	51506851	51506852	0	False	NA
chr12_51507205_51507206	chr12	51507205	51507206	0	False	NA
chr12_51767198_51767199	chr12	51767198	51767199	0	False	NA
chr12_51782986_51782987	chr12	51782986	51782987	0	False	NA
chr12_51788919_51788920	chr12	51788919	51788920	0	False	NA
chr12_51909040_51909041	chr12	51909040	51909041	0	False	NA
chr12_51917284_51917285	chr12	51917284	51917285	0	False	NA
chr12_51979710_51979711	chr12	51979710	51979711	11	False	NA
chr12_52008759_52008760	chr12	52008759	52008760	8	False	NA
chr12_52396546_52396547	chr12	52396546	52396547	0	False	NA
chr12_52400897_52400898	chr12	52400897	52400898	0	False	NA
chr12_52400905_52400906	chr12	52400905	52400906	0	False	NA
chr12_52426115_52426116	chr12	52426115	52426116	0	False	NA
chr12_52548062_52548063	chr12	52548062	52548063	0	False	NA
chr12_52772287_52772288	chr12	52772287	52772288	0	False	NA
chr12_52794568_52794569	chr12	52794568	52794569	0	False	NA
chr12_53047372_53047373	chr12	53047372	53047373	0	False	NA
chr12_53117513_53117514	chr12	53117513	53117514	165	True	39
chr12_53118203_53118204	chr12	53118203	53118204	195	True	39
chr12_53121152_53121153	chr12	53121152	53121153	210	True	39
chr12_53182416_53182417	chr12	53182416	53182417	80	True	39
chr12_53302468_53302469	chr12	53302468	53302469	10	False	NA
chr12_53308528_53308529	chr12	53308528	53308529	512	True	39
chr12_53427281_53427282	chr12	53427281	53427282	9	False	NA
chr12_53452714_53452715	chr12	53452714	53452715	3921	True	39
chr12_53533434_53533435	chr12	53533434	53533435	12	False	NA
chr12_53534817_53534818	chr12	53534817	53534818	0	False	NA
chr12_53538360_53538361	chr12	53538360	53538361	5	False	NA
chr12_54163087_54163088	chr12	54163087	54163088	0	False	NA
chr12_54249584_54249585	chr12	54249584	54249585	21	False	NA
chr12_54459308_54459309	chr12	54459308	54459309	167	True	39
chr12_54517393_54517394	chr12	54517393	54517394	21	False	NA
chr12_54535786_54535787	chr12	54535786	54535787	7	False	NA
chr12_54535790_54535791	chr12	54535790	54535791	0	False	NA
chr12_55749199_55749200	chr12	55749199	55749200	7	False	NA
chr12_56042379_56042380	chr12	56042379	56042380	571	True	39
chr12_56106988_56106989	chr12	56106988	56106989	1844	True	39
chr12_56213549_56213550	chr12	56213549	56213550	0	False	NA
chr12_56244296_56244297	chr12	56244296	56244297	207	True	39
chr12_56245313_56245314	chr12	56245313	56245314	204	True	39
chr12_56570226_56570227	chr12	56570226	56570227	0	False	NA
chr12_56584067_56584068	chr12	56584067	56584068	0	False	NA
chr12_56614943_56614944	chr12	56614943	56614944	732	True	39
chr12_56670840_56670841	chr12	56670840	56670841	360	True	39
chr12_56932326_56932327	chr12	56932326	56932327	0	False	NA
chr12_57031322_57031323	chr12	57031322	57031323	25	False	NA
chr12_57049508_57049509	chr12	57049508	57049509	0	False	NA
chr12_57061567_57061568	chr12	57061567	57061568	61	True	39
chr12_57158100_57158101	chr12	57158100	57158101	51	True	39
chr12_57173065_57173066	chr12	57173065	57173066	330	True	39
chr12_57176472_57176473	chr12	57176472	57176473	47	True	39
chr12_57181588_57181589	chr12	57181588	57181589	143	True	39
chr12_57212318_57212319	chr12	57212318	57212319	983	True	39
chr12_57463947_57463948	chr12	57463947	57463948	0	False	NA
chr12_57466446_57466447	chr12	57466446	57466447	0	False	NA
chr12_57467595_57467596	chr12	57467595	57467596	0	False	NA
chr12_57568957_57568958	chr12	57568957	57568958	336	True	39
chr12_57597498_57597499	chr12	57597498	57597499	0	False	NA
chr12_57777633_57777634	chr12	57777633	57777634	159	True	39
chr12_57779182_57779183	chr12	57779182	57779183	75	True	39
chr12_57813710_57813711	chr12	57813710	57813711	0	False	NA
chr12_57944991_57944992	chr12	57944991	57944992	18	False	NA
chr12_57946830_57946831	chr12	57946830	57946831	10	False	NA
chr12_62141327_62141328	chr12	62141327	62141328	0	False	NA
chr12_62294936_62294937	chr12	62294936	62294937	73	True	39
chr12_62500330_62500331	chr12	62500330	62500331	11	False	NA
chr12_62529502_62529503	chr12	62529502	62529503	15	False	NA
chr12_62533720_62533721	chr12	62533720	62533721	66	True	39
chr12_62554775_62554776	chr12	62554775	62554776	12	False	NA
chr12_62689982_62689983	chr12	62689982	62689983	20	False	NA
chr12_63622283_63622284	chr12	63622283	63622284	0	False	NA
chr12_63988090_63988091	chr12	63988090	63988091	0	False	NA
chr12_64064732_64064733	chr12	64064732	64064733	0	False	NA
chr12_64283814_64283815	chr12	64283814	64283815	0	False	NA
chr12_64418409_64418410	chr12	64418409	64418410	0	False	NA
chr12_64693849_64693850	chr12	64693849	64693850	0	False	NA
chr12_64717332_64717333	chr12	64717332	64717333	0	False	NA
chr12_65051607_65051608	chr12	65051607	65051608	0	False	NA
chr12_65062969_65062970	chr12	65062969	65062970	0	False	NA
chr12_65212283_65212284	chr12	65212283	65212284	17	False	NA
chr12_65327569_65327570	chr12	65327569	65327570	0	False	NA
chr12_66227081_66227082	chr12	66227081	66227082	0	False	NA
chr12_66246619_66246620	chr12	66246619	66246620	0	False	NA
chr12_66303709_66303710	chr12	66303709	66303710	26	False	NA
chr12_66303711_66303712	chr12	66303711	66303712	26	False	NA
chr12_66324760_66324761	chr12	66324760	66324761	0	False	NA
chr12_66392890_66392891	chr12	66392890	66392891	0	False	NA
chr12_66463838_66463839	chr12	66463838	66463839	0	False	NA
chr12_66532336_66532337	chr12	66532336	66532337	0	False	NA
chr12_67036912_67036913	chr12	67036912	67036913	6	False	NA
chr12_67294283_67294284	chr12	67294283	67294284	528	True	39
chr12_68296677_68296678	chr12	68296677	68296678	0	False	NA
chr12_68315620_68315621	chr12	68315620	68315621	0	False	NA
chr12_68322199_68322200	chr12	68322199	68322200	0	False	NA
chr12_68698462_68698463	chr12	68698462	68698463	6	False	NA
chr12_68709022_68709023	chr12	68709022	68709023	178	True	39
chr12_68714903_68714904	chr12	68714903	68714904	1198	True	39
chr12_68719999_68720000	chr12	68719999	68720000	22	False	NA
chr12_68733370_68733371	chr12	68733370	68733371	41	True	39
chr12_68734935_68734936	chr12	68734935	68734936	88	True	39
chr12_68750688_68750689	chr12	68750688	68750689	101	True	39
chr12_68750692_68750693	chr12	68750692	68750693	101	True	39
chr12_68755230_68755231	chr12	68755230	68755231	27	False	NA
chr12_68827296_68827297	chr12	68827296	68827297	568	True	39
chr12_68832099_68832100	chr12	68832099	68832100	263	True	39
chr12_68836491_68836492	chr12	68836491	68836492	1135	True	39
chr12_69252477_69252478	chr12	69252477	69252478	35	False	NA
chr12_69348881_69348882	chr12	69348881	69348882	488	True	39
chr12_69366866_69366867	chr12	69366866	69366867	35	False	NA
chr12_69590264_69590265	chr12	69590264	69590265	88	True	39
chr12_69593377_69593378	chr12	69593377	69593378	117	True	39
chr12_69676152_69676153	chr12	69676152	69676153	0	False	NA
chr12_69677319_69677320	chr12	69677319	69677320	0	False	NA
chr12_69953401_69953402	chr12	69953401	69953402	0	False	NA
chr12_69957214_69957215	chr12	69957214	69957215	0	False	NA
chr12_70333597_70333598	chr12	70333597	70333598	83	True	39
chr12_70340130_70340131	chr12	70340130	70340131	156	True	39
chr12_70546527_70546528	chr12	70546527	70546528	0	False	NA
chr12_70562383_70562384	chr12	70562383	70562384	0	False	NA
chr12_70764269_70764270	chr12	70764269	70764270	0	False	NA
chr12_71128823_71128824	chr12	71128823	71128824	0	False	NA
chr12_71131922_71131923	chr12	71131922	71131923	0	False	NA
chr12_71143115_71143116	chr12	71143115	71143116	0	False	NA
chr12_71558814_71558815	chr12	71558814	71558815	18	False	NA
chr12_71558819_71558820	chr12	71558819	71558820	18	False	NA
chr12_71621870_71621871	chr12	71621870	71621871	63	True	39
chr12_71635960_71635961	chr12	71635960	71635961	8	False	NA
chr12_71689589_71689590	chr12	71689589	71689590	12	False	NA
chr12_71698898_71698899	chr12	71698898	71698899	5	False	NA
chr12_71763302_71763303	chr12	71763302	71763303	46	True	39
chr12_71772227_71772228	chr12	71772227	71772228	115	True	39
chr12_71920564_71920565	chr12	71920564	71920565	20	False	NA
chr12_72470186_72470187	chr12	72470186	72470187	0	False	NA
chr12_72653681_72653682	chr12	72653681	72653682	0	False	NA
chr12_72660891_72660892	chr12	72660891	72660892	0	False	NA
chr12_75321793_75321794	chr12	75321793	75321794	0	False	NA
chr12_75324525_75324526	chr12	75324525	75324526	0	False	NA
chr12_75338154_75338155	chr12	75338154	75338155	0	False	NA
chr12_75425025_75425026	chr12	75425025	75425026	0	False	NA
chr12_76394172_76394173	chr12	76394172	76394173	38	False	NA
chr12_76806899_76806900	chr12	76806899	76806900	0	False	NA
chr12_76842534_76842535	chr12	76842534	76842535	18	False	NA
chr12_77032704_77032705	chr12	77032704	77032705	0	False	NA
chr12_77053388_77053389	chr12	77053388	77053389	12	False	NA
chr12_77382559_77382560	chr12	77382559	77382560	0	False	NA
chr12_77968258_77968259	chr12	77968258	77968259	0	False	NA
chr12_77995675_77995676	chr12	77995675	77995676	0	False	NA
chr12_78118562_78118563	chr12	78118562	78118563	0	False	NA
chr12_78120581_78120582	chr12	78120581	78120582	0	False	NA
chr12_78122612_78122613	chr12	78122612	78122613	0	False	NA
chr12_78136416_78136417	chr12	78136416	78136417	0	False	NA
chr12_78147017_78147018	chr12	78147017	78147018	0	False	NA
chr12_78176857_78176858	chr12	78176857	78176858	0	False	NA
chr12_78203533_78203534	chr12	78203533	78203534	0	False	NA
chr12_78208431_78208432	chr12	78208431	78208432	0	False	NA
chr12_79602981_79602982	chr12	79602981	79602982	253	True	39
chr12_79785496_79785497	chr12	79785496	79785497	12	False	NA
chr12_79805140_79805141	chr12	79805140	79805141	46	True	39
chr12_79807596_79807597	chr12	79807596	79807597	22	False	NA
chr12_79818558_79818559	chr12	79818558	79818559	69	True	39
chr12_80210516_80210517	chr12	80210516	80210517	0	False	NA
chr12_80229564_80229565	chr12	80229564	80229565	0	False	NA
chr12_80238563_80238564	chr12	80238563	80238564	0	False	NA
chr12_80238567_80238568	chr12	80238567	80238568	0	False	NA
chr12_80264778_80264779	chr12	80264778	80264779	0	False	NA
chr12_80266848_80266849	chr12	80266848	80266849	0	False	NA
chr12_80278597_80278598	chr12	80278597	80278598	0	False	NA
chr12_80303854_80303855	chr12	80303854	80303855	0	False	NA
chr12_80314960_80314961	chr12	80314960	80314961	0	False	NA
chr12_80462014_80462015	chr12	80462014	80462015	0	False	NA
chr12_80510052_80510053	chr12	80510052	80510053	0	False	NA
chr12_80534668_80534669	chr12	80534668	80534669	0	False	NA
chr12_80540996_80540997	chr12	80540996	80540997	0	False	NA
chr12_81150016_81150017	chr12	81150016	81150017	623	True	39
chr12_81343086_81343087	chr12	81343086	81343087	0	False	NA
chr12_81354016_81354017	chr12	81354016	81354017	0	False	NA
chr12_81359700_81359701	chr12	81359700	81359701	0	False	NA
chr12_81367552_81367553	chr12	81367552	81367553	0	False	NA
chr12_81440219_81440220	chr12	81440219	81440220	0	False	NA
chr12_82478256_82478257	chr12	82478256	82478257	0	False	NA
chr12_85064223_85064224	chr12	85064223	85064224	0	False	NA
chr12_85285916_85285917	chr12	85285916	85285917	0	False	NA
chr12_85880558_85880559	chr12	85880558	85880559	0	False	NA
chr12_85983022_85983023	chr12	85983022	85983023	0	False	NA
chr12_88028672_88028673	chr12	88028672	88028673	0	False	NA
chr12_88046426_88046427	chr12	88046426	88046427	0	False	NA
chr12_88094816_88094817	chr12	88094816	88094817	0	False	NA
chr12_88126918_88126919	chr12	88126918	88126919	44	True	39
chr12_88160511_88160512	chr12	88160511	88160512	5	False	NA
chr12_88193856_88193857	chr12	88193856	88193857	27	False	NA
chr12_89469743_89469744	chr12	89469743	89469744	10	False	NA
chr12_89592505_89592506	chr12	89592505	89592506	10	False	NA
chr12_89595044_89595045	chr12	89595044	89595045	5	False	NA
chr12_89602171_89602172	chr12	89602171	89602172	17	False	NA
chr12_89614820_89614821	chr12	89614820	89614821	19	False	NA
chr12_89617460_89617461	chr12	89617460	89617461	61	True	39
chr12_89629108_89629109	chr12	89629108	89629109	17	False	NA
chr12_91159156_91159157	chr12	91159156	91159157	0	False	NA
chr12_92744182_92744183	chr12	92744182	92744183	0	False	NA
chr12_92811590_92811591	chr12	92811590	92811591	11	False	NA
chr12_92811594_92811595	chr12	92811594	92811595	11	False	NA
chr12_93480816_93480817	chr12	93480816	93480817	54	True	39
chr12_94241596_94241597	chr12	94241596	94241597	0	False	NA
chr12_94300629_94300630	chr12	94300629	94300630	6	False	NA
chr12_94304325_94304326	chr12	94304325	94304326	0	False	NA
chr12_94304687_94304688	chr12	94304687	94304688	0	False	NA
chr12_94309202_94309203	chr12	94309202	94309203	0	False	NA
chr12_94312571_94312572	chr12	94312571	94312572	0	False	NA
chr12_94402550_94402551	chr12	94402550	94402551	56	True	39
chr12_94578529_94578530	chr12	94578529	94578530	0	False	NA
chr12_95023045_95023046	chr12	95023045	95023046	6	False	NA
chr12_95034145_95034146	chr12	95034145	95034146	86	True	39
chr12_95064966_95064967	chr12	95064966	95064967	23	False	NA
chr12_95084166_95084167	chr12	95084166	95084167	0	False	NA
chr12_95084982_95084983	chr12	95084982	95084983	10	False	NA
chr12_95090549_95090550	chr12	95090549	95090550	5	False	NA
chr12_95092095_95092096	chr12	95092095	95092096	0	False	NA
chr12_95137814_95137815	chr12	95137814	95137815	0	False	NA
chr12_95265323_95265324	chr12	95265323	95265324	156	True	39
chr12_95269449_95269450	chr12	95269449	95269450	57	True	39
chr12_95295505_95295506	chr12	95295505	95295506	10	False	NA
chr12_95503713_95503714	chr12	95503713	95503714	36	False	NA
chr12_95508713_95508714	chr12	95508713	95508714	45	True	39
chr12_95532057_95532058	chr12	95532057	95532058	23	False	NA
chr12_95865555_95865556	chr12	95865555	95865556	36	False	NA
chr12_95874669_95874670	chr12	95874669	95874670	0	False	NA
chr12_95898319_95898320	chr12	95898319	95898320	0	False	NA
chr12_95918625_95918626	chr12	95918625	95918626	0	False	NA
chr12_95918630_95918631	chr12	95918630	95918631	0	False	NA
chr12_95958668_95958669	chr12	95958668	95958669	5	False	NA
chr12_95959105_95959106	chr12	95959105	95959106	5	False	NA
chr12_95993069_95993070	chr12	95993069	95993070	31	False	NA
chr12_96008456_96008457	chr12	96008456	96008457	19	False	NA
chr12_96025174_96025175	chr12	96025174	96025175	5	False	NA
chr12_96281077_96281078	chr12	96281077	96281078	48	True	39
chr12_96281086_96281087	chr12	96281086	96281087	68	True	39
chr12_96288631_96288632	chr12	96288631	96288632	82	True	39
chr12_96299063_96299064	chr12	96299063	96299064	82	True	39
chr12_96530660_96530661	chr12	96530660	96530661	0	False	NA
chr12_96661215_96661216	chr12	96661215	96661216	0	False	NA
chr12_96692519_96692520	chr12	96692519	96692520	0	False	NA
chr12_96695196_96695197	chr12	96695196	96695197	0	False	NA
chr12_96706437_96706438	chr12	96706437	96706438	0	False	NA
chr12_96754060_96754061	chr12	96754060	96754061	0	False	NA
chr12_96941533_96941534	chr12	96941533	96941534	38	False	NA
chr12_96944981_96944982	chr12	96944981	96944982	11	False	NA
chr12_98649239_98649240	chr12	98649239	98649240	167	True	39
chr12_98659941_98659942	chr12	98659941	98659942	5	False	NA
chr12_98682732_98682733	chr12	98682732	98682733	0	False	NA
chr12_98717898_98717899	chr12	98717898	98717899	22	False	NA
chr12_98724643_98724644	chr12	98724643	98724644	9	False	NA
chr12_99781594_99781595	chr12	99781594	99781595	0	False	NA
chr12_100038281_100038282	chr12	100038281	100038282	0	False	NA
chr12_100084958_100084959	chr12	100084958	100084959	10	False	NA
chr12_100085250_100085251	chr12	100085250	100085251	44	True	39
chr12_100207346_100207347	chr12	100207346	100207347	5	False	NA
chr12_100215383_100215384	chr12	100215383	100215384	14	False	NA
chr12_100222534_100222535	chr12	100222534	100222535	0	False	NA
chr12_100255392_100255393	chr12	100255392	100255393	0	False	NA
chr12_100264418_100264419	chr12	100264418	100264419	0	False	NA
chr12_100291282_100291283	chr12	100291282	100291283	0	False	NA
chr12_100315310_100315311	chr12	100315310	100315311	0	False	NA
chr12_100331766_100331767	chr12	100331766	100331767	22	False	NA
chr12_100392765_100392766	chr12	100392765	100392766	0	False	NA
chr12_100592681_100592682	chr12	100592681	100592682	5	False	NA
chr12_100600778_100600779	chr12	100600778	100600779	20	False	NA
chr12_100622944_100622945	chr12	100622944	100622945	7	False	NA
chr12_101042936_101042937	chr12	101042936	101042937	0	False	NA
chr12_101046138_101046139	chr12	101046138	101046139	0	False	NA
chr12_101164787_101164788	chr12	101164787	101164788	0	False	NA
chr12_101305771_101305772	chr12	101305771	101305772	11	False	NA
chr12_101305788_101305789	chr12	101305788	101305789	11	False	NA
chr12_101328260_101328261	chr12	101328260	101328261	0	False	NA
chr12_101337497_101337498	chr12	101337497	101337498	5	False	NA
chr12_101345222_101345223	chr12	101345222	101345223	0	False	NA
chr12_101354803_101354804	chr12	101354803	101354804	134	True	39
chr12_101357982_101357983	chr12	101357982	101357983	8	False	NA
chr12_101362276_101362277	chr12	101362276	101362277	0	False	NA
chr12_101477343_101477344	chr12	101477343	101477344	0	False	NA
chr12_101485024_101485025	chr12	101485024	101485025	0	False	NA
chr12_101641283_101641284	chr12	101641283	101641284	0	False	NA
chr12_101685536_101685537	chr12	101685536	101685537	0	False	NA
chr12_101723027_101723028	chr12	101723027	101723028	252	True	39
chr12_101726027_101726028	chr12	101726027	101726028	220	True	39
chr12_101748543_101748544	chr12	101748543	101748544	0	False	NA
chr12_101788899_101788900	chr12	101788899	101788900	0	False	NA
chr12_101899203_101899204	chr12	101899203	101899204	0	False	NA
chr12_102044882_102044883	chr12	102044882	102044883	0	False	NA
chr12_102177311_102177312	chr12	102177311	102177312	35	False	NA
chr12_102479262_102479263	chr12	102479262	102479263	0	False	NA
chr12_102845061_102845062	chr12	102845061	102845062	176	True	39
chr12_103658966_103658967	chr12	103658966	103658967	0	False	NA
chr12_103670366_103670367	chr12	103670366	103670367	0	False	NA
chr12_103683497_103683498	chr12	103683497	103683498	0	False	NA
chr12_103695328_103695329	chr12	103695328	103695329	0	False	NA
chr12_103761548_103761549	chr12	103761548	103761549	0	False	NA
chr12_103781461_103781462	chr12	103781461	103781462	10	False	NA
chr12_103991696_103991697	chr12	103991696	103991697	0	False	NA
chr12_103998021_103998022	chr12	103998021	103998022	22	False	NA
chr12_104017715_104017716	chr12	104017715	104017716	0	False	NA
chr12_104100440_104100441	chr12	104100440	104100441	0	False	NA
chr12_104121613_104121614	chr12	104121613	104121614	22	False	NA
chr12_104320222_104320223	chr12	104320222	104320223	90	True	39
chr12_104865442_104865443	chr12	104865442	104865443	0	False	NA
chr12_104992407_104992408	chr12	104992407	104992408	0	False	NA
chr12_104993018_104993019	chr12	104993018	104993019	5	False	NA
chr12_105025567_105025568	chr12	105025567	105025568	6	False	NA
chr12_105053206_105053207	chr12	105053206	105053207	33	False	NA
chr12_105056383_105056384	chr12	105056383	105056384	13	False	NA
chr12_105062191_105062192	chr12	105062191	105062192	0	False	NA
chr12_105066478_105066479	chr12	105066478	105066479	0	False	NA
chr12_105070169_105070170	chr12	105070169	105070170	0	False	NA
chr12_105136735_105136736	chr12	105136735	105136736	89	True	39
chr12_105149126_105149127	chr12	105149126	105149127	340	True	39
chr12_105177522_105177523	chr12	105177522	105177523	5	False	NA
chr12_105198985_105198986	chr12	105198985	105198986	12	False	NA
chr12_105217206_105217207	chr12	105217206	105217207	30	False	NA
chr12_106068471_106068472	chr12	106068471	106068472	0	False	NA
chr12_106084063_106084064	chr12	106084063	106084064	5	False	NA
chr12_106242738_106242739	chr12	106242738	106242739	0	False	NA
chr12_106246167_106246168	chr12	106246167	106246168	0	False	NA
chr12_106246167_106246168	chr12	106246167	106246168	0	False	NA
chr12_106370943_106370944	chr12	106370943	106370944	7	False	NA
chr12_106436073_106436074	chr12	106436073	106436074	0	False	NA
chr12_106456933_106456934	chr12	106456933	106456934	0	False	NA
chr12_106499351_106499352	chr12	106499351	106499352	0	False	NA
chr12_106686751_106686752	chr12	106686751	106686752	11	False	NA
chr12_106709847_106709848	chr12	106709847	106709848	0	False	NA
chr12_106713279_106713280	chr12	106713279	106713280	0	False	NA
chr12_106845911_106845912	chr12	106845911	106845912	0	False	NA
chr12_106859047_106859048	chr12	106859047	106859048	21	False	NA
chr12_107616311_107616312	chr12	107616311	107616312	0	False	NA
chr12_107690789_107690790	chr12	107690789	107690790	0	False	NA
chr12_107690799_107690800	chr12	107690799	107690800	9	False	NA
chr12_107704280_107704281	chr12	107704280	107704281	50	True	39
chr12_107709588_107709589	chr12	107709588	107709589	7	False	NA
chr12_108658049_108658050	chr12	108658049	108658050	35	False	NA
chr12_108800551_108800552	chr12	108800551	108800552	0	False	NA
chr12_108892088_108892089	chr12	108892088	108892089	0	False	NA
chr12_108977979_108977980	chr12	108977979	108977980	0	False	NA
chr12_109083936_109083937	chr12	109083936	109083937	0	False	NA
chr12_109100904_109100905	chr12	109100904	109100905	76	True	39
chr12_109190542_109190543	chr12	109190542	109190543	39	False	NA
chr12_109207663_109207664	chr12	109207663	109207664	31	False	NA
chr12_109227295_109227296	chr12	109227295	109227296	17	False	NA
chr12_109234300_109234301	chr12	109234300	109234301	0	False	NA
chr12_109412704_109412705	chr12	109412704	109412705	0	False	NA
chr12_109438372_109438373	chr12	109438372	109438373	0	False	NA
chr12_109445328_109445329	chr12	109445328	109445329	0	False	NA
chr12_109471972_109471973	chr12	109471972	109471973	25	False	NA
chr12_109489747_109489748	chr12	109489747	109489748	34	False	NA
chr12_109506193_109506194	chr12	109506193	109506194	0	False	NA
chr12_109516631_109516632	chr12	109516631	109516632	25	False	NA
chr12_109522171_109522172	chr12	109522171	109522172	5	False	NA
chr12_109571820_109571821	chr12	109571820	109571821	12	False	NA
chr12_109581005_109581006	chr12	109581005	109581006	210	True	39
chr12_109786553_109786554	chr12	109786553	109786554	0	False	NA
chr12_109789825_109789826	chr12	109789825	109789826	0	False	NA
chr12_109901942_109901943	chr12	109901942	109901943	0	False	NA
