binf_chr_start_end	chrom	start	end	row_sum_support	passes_heatmap_filter	heatmap_cluster
chr11_65500382_65500383	chr11	65500382	65500383	473327	True	1
chr11_65500468_65500469	chr11	65500468	65500469	410975	True	3
chr11_65500588_65500589	chr11	65500588	65500589	597698	True	6
chr11_65500616_65500617	chr11	65500616	65500617	702466	True	6
chr11_65500676_65500677	chr11	65500676	65500677	658250	True	6
chr11_65500713_65500714	chr11	65500713	65500714	598830	True	1
chr11_65500765_65500766	chr11	65500765	65500766	411644	True	1
chr11_65500795_65500796	chr11	65500795	65500796	506777	True	1
chr11_65500830_65500831	chr11	65500830	65500831	503118	True	1
chr11_65500853_65500854	chr11	65500853	65500854	501003	True	1
chr11_65500875_65500876	chr11	65500875	65500876	457953	True	1
chr11_65500896_65500897	chr11	65500896	65500897	454326	True	1
chr11_65500918_65500919	chr11	65500918	65500919	453964	True	1
chr11_65500954_65500955	chr11	65500954	65500955	455442	True	1
chr11_65500980_65500981	chr11	65500980	65500981	346056	True	1
chr11_65501014_65501015	chr11	65501014	65501015	345023	True	1
chr11_65501047_65501048	chr11	65501047	65501048	251532	True	1
chr11_65501094_65501095	chr11	65501094	65501095	297302	True	1
chr11_65501148_65501149	chr11	65501148	65501149	339011	True	1
chr11_65501172_65501173	chr11	65501172	65501173	409781	True	1
chr11_65501227_65501228	chr11	65501227	65501228	390654	True	1
chr11_65501264_65501265	chr11	65501264	65501265	326028	True	1
chr11_65501291_65501292	chr11	65501291	65501292	356822	True	1
chr11_65501369_65501370	chr11	65501369	65501370	150714	True	1
chr11_65501395_65501396	chr11	65501395	65501396	151206	True	1
chr11_65501447_65501448	chr11	65501447	65501448	220744	True	1
chr11_65501476_65501477	chr11	65501476	65501477	199552	True	1
chr11_65501510_65501511	chr11	65501510	65501511	308871	True	1
chr11_65501537_65501538	chr11	65501537	65501538	343215	True	1
chr11_65501579_65501580	chr11	65501579	65501580	283017	True	1
chr11_65501604_65501605	chr11	65501604	65501605	314870	True	1
chr11_65501660_65501661	chr11	65501660	65501661	317891	True	1
chr11_65501680_65501681	chr11	65501680	65501681	293573	True	1
chr11_65501718_65501719	chr11	65501718	65501719	169309	True	1
chr11_65501745_65501746	chr11	65501745	65501746	161853	True	1
chr11_65501804_65501805	chr11	65501804	65501805	178454	True	1
chr11_65501833_65501834	chr11	65501833	65501834	286630	True	1
chr11_65501904_65501905	chr11	65501904	65501905	211324	True	1
chr11_65502027_65502028	chr11	65502027	65502028	171040	True	1
chr11_65502099_65502100	chr11	65502099	65502100	265151	True	1
chr11_65502160_65502161	chr11	65502160	65502161	188154	True	5
chr11_65502219_65502220	chr11	65502219	65502220	277680	True	5
chr11_65502280_65502281	chr11	65502280	65502281	246568	True	3
chr11_65502303_65502304	chr11	65502303	65502304	171532	True	3
chr11_65502404_65502405	chr11	65502404	65502405	292976	True	1
chr11_65502431_65502432	chr11	65502431	65502432	230249	True	1
chr11_65502458_65502459	chr11	65502458	65502459	247706	True	1
chr11_65502499_65502500	chr11	65502499	65502500	257070	True	1
chr11_65502518_65502519	chr11	65502518	65502519	212617	True	1
chr11_65502580_65502581	chr11	65502580	65502581	264175	True	1
chr11_65502598_65502599	chr11	65502598	65502599	268208	True	1
chr11_65502633_65502634	chr11	65502633	65502634	259321	True	1
chr11_65502750_65502751	chr11	65502750	65502751	118659	True	1
chr11_65502790_65502791	chr11	65502790	65502791	169467	True	1
chr11_65502829_65502830	chr11	65502829	65502830	204002	True	1
chr11_65502853_65502854	chr11	65502853	65502854	178616	True	1
chr11_65502877_65502878	chr11	65502877	65502878	176872	True	1
chr11_65502970_65502971	chr11	65502970	65502971	349826	True	1
chr11_65503014_65503015	chr11	65503014	65503015	335140	True	1
chr11_65503103_65503104	chr11	65503103	65503104	403307	True	1
chr11_65503132_65503133	chr11	65503132	65503133	363252	True	1
chr11_65503152_65503153	chr11	65503152	65503153	398364	True	1
chr11_65503242_65503243	chr11	65503242	65503243	188349	True	1
chr11_65503269_65503270	chr11	65503269	65503270	172520	True	1
chr11_65503324_65503325	chr11	65503324	65503325	119008	True	1
chr11_65503342_65503343	chr11	65503342	65503343	152455	True	1
chr11_65503425_65503426	chr11	65503425	65503426	168841	True	1
chr11_65503477_65503478	chr11	65503477	65503478	113580	True	1
chr11_65503587_65503588	chr11	65503587	65503588	234341	True	1
chr11_65503614_65503615	chr11	65503614	65503615	263136	True	1
chr11_65503635_65503636	chr11	65503635	65503636	298929	True	1
chr11_65503675_65503676	chr11	65503675	65503676	347172	True	1
chr11_65503712_65503713	chr11	65503712	65503713	374410	True	1
chr11_65503727_65503728	chr11	65503727	65503728	405363	True	1
chr11_65503751_65503752	chr11	65503751	65503752	395736	True	1
chr11_65503793_65503794	chr11	65503793	65503794	229894	True	1
chr11_65503816_65503817	chr11	65503816	65503817	235820	True	1
chr11_65503846_65503847	chr11	65503846	65503847	204039	True	1
chr11_65503895_65503896	chr11	65503895	65503896	223709	True	1
chr11_65503916_65503917	chr11	65503916	65503917	248874	True	1
chr11_65503943_65503944	chr11	65503943	65503944	209773	True	1
chr11_65503968_65503969	chr11	65503968	65503969	193257	True	1
chr11_65503999_65504000	chr11	65503999	65504000	223108	True	1
chr11_65504027_65504028	chr11	65504027	65504028	316899	True	1
chr11_65504070_65504071	chr11	65504070	65504071	253033	True	1
chr11_65504116_65504117	chr11	65504116	65504117	224079	True	1
chr11_65504235_65504236	chr11	65504235	65504236	243872	True	1
chr11_65504293_65504294	chr11	65504293	65504294	256619	True	1
chr11_65504318_65504319	chr11	65504318	65504319	262970	True	1
chr11_65504417_65504418	chr11	65504417	65504418	297919	True	1
chr11_65504443_65504444	chr11	65504443	65504444	145096	True	1
chr11_65504463_65504464	chr11	65504463	65504464	144397	True	1
chr11_65504539_65504540	chr11	65504539	65504540	363355	True	1
chr11_65504575_65504576	chr11	65504575	65504576	382283	True	1
chr11_65504590_65504591	chr11	65504590	65504591	376966	True	1
chr11_65504612_65504613	chr11	65504612	65504613	366210	True	1
chr11_65504644_65504645	chr11	65504644	65504645	391347	True	1
chr11_65504670_65504671	chr11	65504670	65504671	390472	True	1
chr11_65504694_65504695	chr11	65504694	65504695	456980	True	1
chr11_65504739_65504740	chr11	65504739	65504740	393948	True	1
chr11_65504768_65504769	chr11	65504768	65504769	353735	True	1
chr11_65504781_65504782	chr11	65504781	65504782	351146	True	1
chr11_65504808_65504809	chr11	65504808	65504809	381748	True	1
chr11_65504887_65504888	chr11	65504887	65504888	356282	True	1
chr11_65504915_65504916	chr11	65504915	65504916	245198	True	1
chr11_65504943_65504944	chr11	65504943	65504944	292977	True	1
chr11_65504961_65504962	chr11	65504961	65504962	306930	True	1
chr11_65504992_65504993	chr11	65504992	65504993	335262	True	1
chr11_65505035_65505036	chr11	65505035	65505036	203651	True	1
chr11_65505086_65505087	chr11	65505086	65505087	370958	True	1
chr11_65505147_65505148	chr11	65505147	65505148	347530	True	1
chr11_65505178_65505179	chr11	65505178	65505179	343725	True	1
chr11_65505195_65505196	chr11	65505195	65505196	320825	True	1
chr11_65505221_65505222	chr11	65505221	65505222	394511	True	1
chr11_65505269_65505270	chr11	65505269	65505270	409367	True	1
chr11_65505308_65505309	chr11	65505308	65505309	190502	True	1
chr11_65505341_65505342	chr11	65505341	65505342	162783	True	1
chr11_65505394_65505395	chr11	65505394	65505395	151625	True	1
chr11_65505583_65505584	chr11	65505583	65505584	56247	True	1
chr11_65505665_65505666	chr11	65505665	65505666	104520	True	1
chr11_65505682_65505683	chr11	65505682	65505683	100883	True	1
chr11_65505715_65505716	chr11	65505715	65505716	107628	True	1
chr11_65505732_65505733	chr11	65505732	65505733	114281	True	1
chr11_65505775_65505776	chr11	65505775	65505776	136677	True	1
chr11_65505842_65505843	chr11	65505842	65505843	217728	True	1
chr11_65505864_65505865	chr11	65505864	65505865	247155	True	1
chr11_65505889_65505890	chr11	65505889	65505890	225259	True	1
chr11_65505908_65505909	chr11	65505908	65505909	223627	True	1
chr11_65505930_65505931	chr11	65505930	65505931	231734	True	1
chr11_65505981_65505982	chr11	65505981	65505982	201050	True	1
chr11_65506011_65506012	chr11	65506011	65506012	107465	True	1
chr11_65854892_65854893	chr11	65854892	65854893	12031	True	1
chr11_65854958_65854959	chr11	65854958	65854959	26608	True	1
chr11_65854990_65854991	chr11	65854990	65854991	26581	True	1
chr11_65855007_65855008	chr11	65855007	65855008	25643	True	1
chr11_65855043_65855044	chr11	65855043	65855044	24482	True	1
chr11_65855113_65855114	chr11	65855113	65855114	27704	True	1
chr11_65855166_65855167	chr11	65855166	65855167	16363	True	1
chr11_65855190_65855191	chr11	65855190	65855191	16847	True	1
chr11_65855339_65855340	chr11	65855339	65855340	10045	True	5
chr11_65855422_65855423	chr11	65855422	65855423	5706	True	5
chr11_65855690_65855691	chr11	65855690	65855691	2540	True	3
chr11_65855942_65855943	chr11	65855942	65855943	7035	True	5
chr11_65855981_65855982	chr11	65855981	65855982	9856	True	5
chr11_65856001_65856002	chr11	65856001	65856002	9962	True	5
chr11_65856018_65856019	chr11	65856018	65856019	10490	True	5
chr11_65856033_65856034	chr11	65856033	65856034	11752	True	5
chr11_65856056_65856057	chr11	65856056	65856057	9313	True	3
chr11_65856121_65856122	chr11	65856121	65856122	10286	True	3
chr11_65858116_65858117	chr11	65858116	65858117	5428	True	5
chr11_65858179_65858180	chr11	65858179	65858180	5336	True	5
chr11_65921471_65921472	chr11	65921471	65921472	1845	True	4
chr11_66068764_66068765	chr11	66068764	66068765	6672	True	1
chr11_66348150_66348151	chr11	66348150	66348151	11561	True	1
chr11_66348186_66348187	chr11	66348186	66348187	11575	True	1
chr11_67584556_67584557	chr11	67584556	67584557	3796	True	3
chr11_67586121_67586122	chr11	67586121	67586122	6620	True	3
chr11_67586529_67586530	chr11	67586529	67586530	7815	True	3
chr11_67586559_67586560	chr11	67586559	67586560	6151	True	3
chr11_67682770_67682771	chr11	67682770	67682771	111	False	NA
chr11_67682808_67682809	chr11	67682808	67682809	111	False	NA
chr11_67682827_67682828	chr11	67682827	67682828	111	False	NA
chr11_69328530_69328531	chr11	69328530	69328531	0	False	NA
chr11_70435268_70435269	chr11	70435268	70435269	6598	True	1
chr11_71712915_71712916	chr11	71712915	71712916	89	False	NA
chr11_73099627_73099628	chr11	73099627	73099628	26	False	NA
chr11_73721683_73721684	chr11	73721683	73721684	33	False	NA
chr11_74745787_74745788	chr11	74745787	74745788	484	True	4
chr11_75399518_75399519	chr11	75399518	75399519	16281	True	1
chr11_75400389_75400390	chr11	75400389	75400390	28627	True	3
chr11_75400413_75400414	chr11	75400413	75400414	31329	True	3
chr11_75400432_75400433	chr11	75400432	75400433	32040	True	3
chr11_75400449_75400450	chr11	75400449	75400450	32030	True	3
chr11_75400465_75400466	chr11	75400465	75400466	32031	True	3
chr11_75400478_75400479	chr11	75400478	75400479	32040	True	3
chr11_75400500_75400501	chr11	75400500	75400501	26397	True	3
chr11_75400695_75400696	chr11	75400695	75400696	25476	True	1
chr11_75400737_75400738	chr11	75400737	75400738	25631	True	1
chr11_75400809_75400810	chr11	75400809	75400810	21928	True	5
chr11_75401651_75401652	chr11	75401651	75401652	10550	True	3
chr11_75401689_75401690	chr11	75401689	75401690	10645	True	3
chr11_75401711_75401712	chr11	75401711	75401712	10585	True	3
chr11_75404063_75404064	chr11	75404063	75404064	15294	True	6
chr11_75404419_75404420	chr11	75404419	75404420	42920	True	3
chr11_75404444_75404445	chr11	75404444	75404445	46241	True	3
chr11_75404458_75404459	chr11	75404458	75404459	46366	True	3
chr11_75404488_75404489	chr11	75404488	75404489	46348	True	3
chr11_75404506_75404507	chr11	75404506	75404507	46241	True	3
chr11_75404534_75404535	chr11	75404534	75404535	36637	True	3
chr11_75404735_75404736	chr11	75404735	75404736	16078	True	3
chr11_75404771_75404772	chr11	75404771	75404772	19637	True	3
chr11_75404806_75404807	chr11	75404806	75404807	19787	True	3
chr11_75404856_75404857	chr11	75404856	75404857	15038	True	3
chr11_75405617_75405618	chr11	75405617	75405618	5650	True	1
chr11_75405633_75405634	chr11	75405633	75405634	5712	True	1
chr11_75562250_75562251	chr11	75562250	75562251	1289	True	4
chr11_75568947_75568948	chr11	75568947	75568948	1111	True	4
chr11_75572334_75572335	chr11	75572334	75572335	7608	True	5
chr11_75572391_75572392	chr11	75572391	75572392	5803	True	5
chr11_75572679_75572680	chr11	75572679	75572680	6101	True	1
chr11_75572723_75572724	chr11	75572723	75572724	5757	True	1
chr11_75572759_75572760	chr11	75572759	75572760	5541	True	1
chr11_77886414_77886415	chr11	77886414	77886415	2210	True	4
chr11_77886514_77886515	chr11	77886514	77886515	13133	True	3
chr11_77886546_77886547	chr11	77886546	77886547	15109	True	3
chr11_77886568_77886569	chr11	77886568	77886569	20091	True	3
chr11_77886582_77886583	chr11	77886582	77886583	20517	True	3
chr11_77886614_77886615	chr11	77886614	77886615	20299	True	3
chr11_83728185_83728186	chr11	83728185	83728186	0	False	NA
chr11_85081741_85081742	chr11	85081741	85081742	6595	True	6
chr11_85096721_85096722	chr11	85096721	85096722	13	False	NA
chr11_86808378_86808379	chr11	86808378	86808379	5	False	NA
chr11_86808839_86808840	chr11	86808839	86808840	518	True	2
chr11_86808863_86808864	chr11	86808863	86808864	516	True	2
chr11_86808927_86808928	chr11	86808927	86808928	554	True	2
chr11_88293981_88293982	chr11	88293981	88293982	848	True	4
chr11_88612872_88612873	chr11	88612872	88612873	6587	True	3
chr11_88612887_88612888	chr11	88612887	88612888	6587	True	3
chr11_93721512_93721513	chr11	93721512	93721513	30599	True	5
chr11_93721540_93721541	chr11	93721540	93721541	30718	True	3
chr11_93721584_93721585	chr11	93721584	93721585	44930	True	3
chr11_93721609_93721610	chr11	93721609	93721610	54488	True	3
chr11_93721641_93721642	chr11	93721641	93721642	46055	True	3
chr11_93721666_93721667	chr11	93721666	93721667	65088	True	3
chr11_93721699_93721700	chr11	93721699	93721700	85184	True	3
chr11_93721714_93721715	chr11	93721714	93721715	84448	True	3
chr11_93721745_93721746	chr11	93721745	93721746	124102	True	5
chr11_93721769_93721770	chr11	93721769	93721770	120945	True	5
chr11_93721792_93721793	chr11	93721792	93721793	101618	True	5
chr11_93721816_93721817	chr11	93721816	93721817	100600	True	5
chr11_93721829_93721830	chr11	93721829	93721830	97146	True	5
chr11_93730535_93730536	chr11	93730535	93730536	31101	True	3
chr11_93730548_93730549	chr11	93730548	93730549	36157	True	3
chr11_93730580_93730581	chr11	93730580	93730581	36789	True	3
chr11_93730600_93730601	chr11	93730600	93730601	37554	True	3
chr11_93730614_93730615	chr11	93730614	93730615	37620	True	3
chr11_93730626_93730627	chr11	93730626	93730627	40351	True	6
chr11_93730639_93730640	chr11	93730639	93730640	40199	True	6
chr11_93730649_93730650	chr11	93730649	93730650	27004	True	6
chr11_93730733_93730734	chr11	93730733	93730734	11563	True	6
chr11_93731014_93731015	chr11	93731014	93731015	70179	True	1
chr11_93731038_93731039	chr11	93731038	93731039	70230	True	1
chr11_93731065_93731066	chr11	93731065	93731066	70739	True	1
chr11_93731090_93731091	chr11	93731090	93731091	71526	True	1
chr11_93731101_93731102	chr11	93731101	93731102	71705	True	1
chr11_93731549_93731550	chr11	93731549	93731550	23827	True	3
chr11_93731573_93731574	chr11	93731573	93731574	24085	True	3
chr11_93732071_93732072	chr11	93732071	93732072	14792	True	3
chr11_93732086_93732087	chr11	93732086	93732087	14820	True	3
chr11_93732103_93732104	chr11	93732103	93732104	14828	True	3
chr11_93732135_93732136	chr11	93732135	93732136	15834	True	3
chr11_93732394_93732395	chr11	93732394	93732395	75535	True	5
chr11_93732409_93732410	chr11	93732409	93732410	81496	True	5
chr11_93732415_93732416	chr11	93732415	93732416	81460	True	5
chr11_93732421_93732422	chr11	93732421	93732422	81365	True	5
chr11_93732428_93732429	chr11	93732428	93732429	81340	True	5
chr11_93732435_93732436	chr11	93732435	93732436	81437	True	5
chr11_93732452_93732453	chr11	93732452	93732453	81378	True	5
chr11_93732469_93732470	chr11	93732469	93732470	80787	True	5
chr11_93732486_93732487	chr11	93732486	93732487	80787	True	5
chr11_93732501_93732502	chr11	93732501	93732502	57256	True	5
chr11_93733146_93733147	chr11	93733146	93733147	5264	True	4
chr11_93733265_93733266	chr11	93733265	93733266	20611	True	5
chr11_93733283_93733284	chr11	93733283	93733284	20779	True	5
chr11_93733300_93733301	chr11	93733300	93733301	21575	True	5
chr11_93733499_93733500	chr11	93733499	93733500	77796	True	3
chr11_93733519_93733520	chr11	93733519	93733520	75577	True	3
chr11_93733537_93733538	chr11	93733537	93733538	75405	True	3
chr11_93733550_93733551	chr11	93733550	93733551	75324	True	3
chr11_93733559_93733560	chr11	93733559	93733560	75098	True	5
chr11_93733572_93733573	chr11	93733572	93733573	75032	True	5
chr11_93733587_93733588	chr11	93733587	93733588	75084	True	5
chr11_93733598_93733599	chr11	93733598	93733599	66756	True	5
chr11_93735112_93735113	chr11	93735112	93735113	9796	True	6
chr11_93735198_93735199	chr11	93735198	93735199	12676	True	6
chr11_93735214_93735215	chr11	93735214	93735215	12438	True	6
chr11_93735224_93735225	chr11	93735224	93735225	12454	True	6
chr11_93735239_93735240	chr11	93735239	93735240	12960	True	6
chr11_104252596_104252597	chr11	104252596	104252597	502	True	4
chr11_105242281_105242282	chr11	105242281	105242282	69	False	NA
chr11_107908761_107908762	chr11	107908761	107908762	674	True	4
chr11_108665336_108665337	chr11	108665336	108665337	234	True	2
chr11_111821608_111821609	chr11	111821608	111821609	764	True	4
chr11_111928398_111928399	chr11	111928398	111928399	97	False	NA
chr11_111928411_111928412	chr11	111928411	111928412	97	False	NA
chr11_113241385_113241386	chr11	113241385	113241386	0	False	NA
chr11_117290895_117290896	chr11	117290895	117290896	59	False	NA
chr11_118088396_118088397	chr11	118088396	118088397	0	False	NA
chr11_119017488_119017489	chr11	119017488	119017489	10393	True	3
chr11_119017506_119017507	chr11	119017506	119017507	10455	True	3
chr11_119018051_119018052	chr11	119018051	119018052	15978	True	3
chr11_119018342_119018343	chr11	119018342	119018343	35050	True	1
chr11_119311180_119311181	chr11	119311180	119311181	125	False	NA
chr11_121467942_121467943	chr11	121467942	121467943	6	False	NA
chr11_122099831_122099832	chr11	122099831	122099832	53	False	NA
chr11_122146591_122146592	chr11	122146591	122146592	92	False	NA
chr11_122152296_122152297	chr11	122152296	122152297	202	True	2
chr11_123057695_123057696	chr11	123057695	123057696	2958	True	6
chr11_123057736_123057737	chr11	123057736	123057737	5664	True	6
chr11_123057802_123057803	chr11	123057802	123057803	10137	True	3
chr11_123057870_123057871	chr11	123057870	123057871	8858	True	3
chr11_123057897_123057898	chr11	123057897	123057898	8873	True	3
chr11_123058100_123058101	chr11	123058100	123058101	81142	True	1
chr11_123058117_123058118	chr11	123058117	123058118	81267	True	1
chr11_123058142_123058143	chr11	123058142	123058143	82211	True	1
chr11_123058162_123058163	chr11	123058162	123058163	82302	True	1
chr11_123058275_123058276	chr11	123058275	123058276	7925	True	3
chr11_123058391_123058392	chr11	123058391	123058392	9763	True	3
chr11_123058646_123058647	chr11	123058646	123058647	9258	True	3
chr11_123058724_123058725	chr11	123058724	123058725	9570	True	3
chr11_123058945_123058946	chr11	123058945	123058946	47973	True	3
chr11_123058996_123058997	chr11	123058996	123058997	50251	True	3
chr11_123059064_123059065	chr11	123059064	123059065	27691	True	3
chr11_123059095_123059096	chr11	123059095	123059096	14473	True	3
chr11_123059142_123059143	chr11	123059142	123059143	8069	True	3
chr11_123059358_123059359	chr11	123059358	123059359	101790	True	3
chr11_123059399_123059400	chr11	123059399	123059400	103452	True	3
chr11_123059423_123059424	chr11	123059423	123059424	103621	True	3
chr11_123059532_123059533	chr11	123059532	123059533	6958	True	3
chr11_123059600_123059601	chr11	123059600	123059601	7264	True	3
chr11_123059667_123059668	chr11	123059667	123059668	8928	True	3
chr11_123059706_123059707	chr11	123059706	123059707	11634	True	3
chr11_123059769_123059770	chr11	123059769	123059770	10753	True	5
chr11_123059872_123059873	chr11	123059872	123059873	8336	True	5
chr11_123059961_123059962	chr11	123059961	123059962	8121	True	3
chr11_123059981_123059982	chr11	123059981	123059982	5998	True	3
chr11_123060165_123060166	chr11	123060165	123060166	4737	True	3
chr11_123060660_123060661	chr11	123060660	123060661	5233	True	3
chr11_123060734_123060735	chr11	123060734	123060735	5547	True	3
chr11_123061151_123061152	chr11	123061151	123061152	4308	True	3
chr11_123061198_123061199	chr11	123061198	123061199	5892	True	3
chr11_123061264_123061265	chr11	123061264	123061265	7435	True	3
chr11_123062106_123062107	chr11	123062106	123062107	8656	True	3
chr11_123062138_123062139	chr11	123062138	123062139	8388	True	3
chr11_123301494_123301495	chr11	123301494	123301495	69682	True	1
chr11_124636471_124636472	chr11	124636471	124636472	1199	True	4
chr11_125620887_125620888	chr11	125620887	125620888	5477	True	1
chr11_133030141_133030142	chr11	133030141	133030142	0	False	NA
chr11_134144215_134144216	chr11	134144215	134144216	0	False	NA
chr12_2803825_2803826	chr12	2803825	2803826	2645	True	3
chr12_3317411_3317412	chr12	3317411	3317412	0	False	NA
chr12_4370020_4370021	chr12	4370020	4370021	1447	True	2
chr12_4670998_4670999	chr12	4670998	4670999	14	False	NA
chr12_5969110_5969111	chr12	5969110	5969111	0	False	NA
chr12_6510220_6510221	chr12	6510220	6510221	35716	True	3
chr12_6510242_6510243	chr12	6510242	6510243	50546	True	3
chr12_6510289_6510290	chr12	6510289	6510290	89242	True	3
chr12_6510302_6510303	chr12	6510302	6510303	107625	True	3
chr12_6510322_6510323	chr12	6510322	6510323	105924	True	3
chr12_6510363_6510364	chr12	6510363	6510364	152670	True	3
chr12_6510386_6510387	chr12	6510386	6510387	158066	True	5
chr12_6510401_6510402	chr12	6510401	6510402	155867	True	5
chr12_6510422_6510423	chr12	6510422	6510423	175527	True	5
chr12_6510464_6510465	chr12	6510464	6510465	149923	True	5
chr12_6510486_6510487	chr12	6510486	6510487	146285	True	5
chr12_6510503_6510504	chr12	6510503	6510504	104095	True	5
chr12_6510519_6510520	chr12	6510519	6510520	103036	True	5
chr12_6510528_6510529	chr12	6510528	6510529	79898	True	5
chr12_6534517_6534518	chr12	6534517	6534518	24359	True	1
chr12_6534554_6534555	chr12	6534554	6534555	24749	True	1
chr12_6534816_6534817	chr12	6534816	6534817	10961	True	3
chr12_6536502_6536503	chr12	6536502	6536503	11513	True	6
chr12_6536575_6536576	chr12	6536575	6536576	11125	True	6
chr12_6536687_6536688	chr12	6536687	6536688	11652	True	1
chr12_6536776_6536777	chr12	6536776	6536777	12064	True	1
chr12_6536933_6536934	chr12	6536933	6536934	14908	True	6
chr12_6536992_6536993	chr12	6536992	6536993	15137	True	6
chr12_6537133_6537134	chr12	6537133	6537134	31246	True	6
chr12_6537190_6537191	chr12	6537190	6537191	30363	True	6
chr12_6537367_6537368	chr12	6537367	6537368	10754	True	6
chr12_6537600_6537601	chr12	6537600	6537601	25022	True	6
chr12_6537687_6537688	chr12	6537687	6537688	29346	True	6
chr12_6537825_6537826	chr12	6537825	6537826	30438	True	6
chr12_6537886_6537887	chr12	6537886	6537887	27886	True	6
chr12_6537913_6537914	chr12	6537913	6537914	26939	True	6
chr12_6537988_6537989	chr12	6537988	6537989	12704	True	6
chr12_6538154_6538155	chr12	6538154	6538155	9848	True	6
chr12_6538290_6538291	chr12	6538290	6538291	13820	True	6
chr12_6538317_6538318	chr12	6538317	6538318	14062	True	6
chr12_6578867_6578868	chr12	6578867	6578868	3105	True	3
chr12_6581510_6581511	chr12	6581510	6581511	29313	True	3
chr12_6581527_6581528	chr12	6581527	6581528	29313	True	3
chr12_6581546_6581547	chr12	6581546	6581547	29313	True	3
chr12_6581571_6581572	chr12	6581571	6581572	29468	True	3
chr12_6581594_6581595	chr12	6581594	6581595	29555	True	3
chr12_6581611_6581612	chr12	6581611	6581612	27646	True	3
chr12_6606303_6606304	chr12	6606303	6606304	3181	True	4
chr12_6766361_6766362	chr12	6766361	6766362	2559	True	3
chr12_6766520_6766521	chr12	6766520	6766521	3597	True	3
chr12_6766707_6766708	chr12	6766707	6766708	3489	True	3
chr12_6769609_6769610	chr12	6769609	6769610	2329	True	3
chr12_6769954_6769955	chr12	6769954	6769955	5445	True	3
chr12_6769980_6769981	chr12	6769980	6769981	5586	True	3
chr12_6770593_6770594	chr12	6770593	6770594	8017	True	5
chr12_6770726_6770727	chr12	6770726	6770727	18936	True	5
chr12_6770836_6770837	chr12	6770836	6770837	11880	True	5
chr12_6867585_6867586	chr12	6867585	6867586	9017	True	3
chr12_6867651_6867652	chr12	6867651	6867652	9438	True	3
chr12_6869111_6869112	chr12	6869111	6869112	2216	True	3
chr12_6870711_6870712	chr12	6870711	6870712	8809	True	5
chr12_6928318_6928319	chr12	6928318	6928319	6119	True	4
chr12_6943815_6943816	chr12	6943815	6943816	206769	True	1
chr12_6943839_6943840	chr12	6943839	6943840	206787	True	1
chr12_6943858_6943859	chr12	6943858	6943859	206833	True	1
chr12_6967364_6967365	chr12	6967364	6967365	168938	True	5
chr12_6967382_6967383	chr12	6967382	6967383	175447	True	5
chr12_6967425_6967426	chr12	6967425	6967426	199099	True	5
chr12_6967443_6967444	chr12	6967443	6967444	207146	True	5
chr12_6967469_6967470	chr12	6967469	6967470	210864	True	5
chr12_6967488_6967489	chr12	6967488	6967489	195201	True	5
chr12_6967515_6967516	chr12	6967515	6967516	178384	True	5
chr12_6967530_6967531	chr12	6967530	6967531	136361	True	5
chr12_6967555_6967556	chr12	6967555	6967556	74719	True	3
chr12_6967585_6967586	chr12	6967585	6967586	40010	True	3
chr12_6967608_6967609	chr12	6967608	6967609	28811	True	3
chr12_8016756_8016757	chr12	8016756	8016757	23	False	NA
chr12_9239346_9239347	chr12	9239346	9239347	12	False	NA
chr12_10722896_10722897	chr12	10722896	10722897	1078	True	4
chr12_10723324_10723325	chr12	10723324	10723325	1362	True	4
chr12_14770759_14770760	chr12	14770759	14770760	456	True	2
chr12_15832393_15832394	chr12	15832393	15832394	0	False	NA
chr12_15890605_15890606	chr12	15890605	15890606	890	True	4
chr12_16363997_16363998	chr12	16363997	16363998	798	True	2
chr12_20370425_20370426	chr12	20370425	20370426	40	False	NA
chr12_20551422_20551423	chr12	20551422	20551423	83558	True	3
chr12_20629933_20629934	chr12	20629933	20629934	96	False	NA
chr12_20680924_20680925	chr12	20680924	20680925	57	False	NA
chr12_20745274_20745275	chr12	20745274	20745275	0	False	NA
chr12_21635393_21635394	chr12	21635393	21635394	3793	True	1
chr12_21635441_21635442	chr12	21635441	21635442	5299	True	1
chr12_21635496_21635497	chr12	21635496	21635497	6162	True	1
chr12_21635592_21635593	chr12	21635592	21635593	5591	True	5
chr12_21635633_21635634	chr12	21635633	21635634	4843	True	3
chr12_21635668_21635669	chr12	21635668	21635669	4463	True	3
chr12_21637107_21637108	chr12	21637107	21637108	4354	True	3
chr12_21637165_21637166	chr12	21637165	21637166	4354	True	3
chr12_21637183_21637184	chr12	21637183	21637184	4121	True	3
chr12_21638389_21638390	chr12	21638389	21638390	4226	True	3
chr12_21638434_21638435	chr12	21638434	21638435	4226	True	3
chr12_21638460_21638461	chr12	21638460	21638461	4187	True	3
chr12_21641977_21641978	chr12	21641977	21641978	3019	True	3
chr12_21642035_21642036	chr12	21642035	21642036	3673	True	3
chr12_21642066_21642067	chr12	21642066	21642067	3561	True	3
chr12_21643999_21644000	chr12	21643999	21644000	6211	True	1
chr12_21644054_21644055	chr12	21644054	21644055	6293	True	1
chr12_21644087_21644088	chr12	21644087	21644088	6098	True	1
chr12_21646930_21646931	chr12	21646930	21646931	1956	True	3
chr12_21647007_21647008	chr12	21647007	21647008	1945	True	3
chr12_21654602_21654603	chr12	21654602	21654603	3443	True	3
chr12_21654652_21654653	chr12	21654652	21654653	3382	True	3
