binf_chr_start_end	chrom	start	end	row_sum_support	passes_heatmap_filter	heatmap_cluster
chr12_63582478_63582479	chr12	63582478	63582479	5	False	NA
chr12_63589357_63589358	chr12	63589357	63589358	13	False	NA
chr12_64418980_64418981	chr12	64418980	64418981	3449	True	1
chr12_64420424_64420425	chr12	64420424	64420425	1273	True	1
chr12_64420505_64420506	chr12	64420505	64420506	1136	True	1
chr12_64421271_64421272	chr12	64421271	64421272	1886	True	1
chr12_64421296_64421297	chr12	64421296	64421297	1820	True	1
chr12_64421320_64421321	chr12	64421320	64421321	1818	True	1
chr12_64421437_64421438	chr12	64421437	64421438	483	True	5
chr12_64421459_64421460	chr12	64421459	64421460	475	True	5
chr12_64421491_64421492	chr12	64421491	64421492	494	True	5
chr12_64421713_64421714	chr12	64421713	64421714	121	False	NA
chr12_64421789_64421790	chr12	64421789	64421790	154	False	NA
chr12_64425321_64425322	chr12	64425321	64425322	1997	True	2
chr12_64425368_64425369	chr12	64425368	64425369	1964	True	2
chr12_64430096_64430097	chr12	64430096	64430097	2172	True	2
chr12_64430199_64430200	chr12	64430199	64430200	1754	True	2
chr12_64430952_64430953	chr12	64430952	64430953	284	True	5
chr12_64432257_64432258	chr12	64432257	64432258	134	False	NA
chr12_64433464_64433465	chr12	64433464	64433465	2529	True	2
chr12_64435148_64435149	chr12	64435148	64435149	209	True	5
chr12_64448258_64448259	chr12	64448258	64448259	1460	True	1
chr12_64448500_64448501	chr12	64448500	64448501	2960	True	6
chr12_65171048_65171049	chr12	65171048	65171049	672	True	2
chr12_66969251_66969252	chr12	66969251	66969252	0	False	NA
chr12_66969800_66969801	chr12	66969800	66969801	0	False	NA
chr12_67282008_67282009	chr12	67282008	67282009	1038	True	2
chr12_67282065_67282066	chr12	67282065	67282066	805	True	2
chr12_67288150_67288151	chr12	67288150	67288151	135	False	NA
chr12_67292635_67292636	chr12	67292635	67292636	635	True	5
chr12_67294400_67294401	chr12	67294400	67294401	390	True	5
chr12_67295079_67295080	chr12	67295079	67295080	806	True	2
chr12_67297431_67297432	chr12	67297431	67297432	1093	True	1
chr12_67297786_67297787	chr12	67297786	67297787	579	True	2
chr12_67297828_67297829	chr12	67297828	67297829	598	True	2
chr12_67299006_67299007	chr12	67299006	67299007	890	True	1
chr12_67299032_67299033	chr12	67299032	67299033	910	True	1
chr12_67302468_67302469	chr12	67302468	67302469	1270	True	1
chr12_67302504_67302505	chr12	67302504	67302505	1240	True	1
chr12_67302525_67302526	chr12	67302525	67302526	1213	True	1
chr12_67302600_67302601	chr12	67302600	67302601	907	True	1
chr12_67309991_67309992	chr12	67309991	67309992	772	True	1
chr12_67310031_67310032	chr12	67310031	67310032	722	True	1
chr12_67310171_67310172	chr12	67310171	67310172	531	True	1
chr12_67310274_67310275	chr12	67310274	67310275	780	True	1
chr12_67312992_67312993	chr12	67312992	67312993	992	True	6
chr12_67313376_67313377	chr12	67313376	67313377	169	False	NA
chr12_68620229_68620230	chr12	68620229	68620230	351	True	5
chr12_68654136_68654137	chr12	68654136	68654137	472	True	2
chr12_68715616_68715617	chr12	68715616	68715617	2125	True	1
chr12_68716070_68716071	chr12	68716070	68716071	92	False	NA
chr12_68726589_68726590	chr12	68726589	68726590	896	True	2
chr12_68731149_68731150	chr12	68731149	68731150	1453	True	4
chr12_68815453_68815454	chr12	68815453	68815454	737	True	5
chr12_68816385_68816386	chr12	68816385	68816386	426	True	5
chr12_68816819_68816820	chr12	68816819	68816820	2252	True	2
chr12_68816851_68816852	chr12	68816851	68816852	2733	True	1
chr12_68816883_68816884	chr12	68816883	68816884	2799	True	1
chr12_68818774_68818775	chr12	68818774	68818775	707	True	5
chr12_68820309_68820310	chr12	68820309	68820310	2118	True	2
chr12_68820330_68820331	chr12	68820330	68820331	2101	True	2
chr12_68824188_68824189	chr12	68824188	68824189	1287	True	5
chr12_68824366_68824367	chr12	68824366	68824367	2360	True	2
chr12_68824561_68824562	chr12	68824561	68824562	2568	True	2
chr12_68824591_68824592	chr12	68824591	68824592	2562	True	2
chr12_68824615_68824616	chr12	68824615	68824616	2571	True	2
chr12_68824641_68824642	chr12	68824641	68824642	2318	True	2
chr12_68828783_68828784	chr12	68828783	68828784	1797	True	2
chr12_68828835_68828836	chr12	68828835	68828836	2121	True	2
chr12_68828865_68828866	chr12	68828865	68828866	2031	True	2
chr12_68828884_68828885	chr12	68828884	68828885	2098	True	2
chr12_68828898_68828899	chr12	68828898	68828899	1490	True	2
chr12_68828909_68828910	chr12	68828909	68828910	1445	True	2
chr12_68828923_68828924	chr12	68828923	68828924	1455	True	2
chr12_68835887_68835888	chr12	68835887	68835888	2771	True	2
chr12_68835920_68835921	chr12	68835920	68835921	2892	True	2
chr12_68835937_68835938	chr12	68835937	68835938	2668	True	2
chr12_68835966_68835967	chr12	68835966	68835967	2419	True	2
chr12_68835994_68835995	chr12	68835994	68835995	2313	True	2
chr12_68836605_68836606	chr12	68836605	68836606	2409	True	2
chr12_68836686_68836687	chr12	68836686	68836687	2477	True	2
chr12_68836716_68836717	chr12	68836716	68836717	2119	True	2
chr12_68836739_68836740	chr12	68836739	68836740	2043	True	2
chr12_68836969_68836970	chr12	68836969	68836970	452	True	5
chr12_68837933_68837934	chr12	68837933	68837934	60	False	NA
chr12_68839321_68839322	chr12	68839321	68839322	2109	True	2
chr12_68839395_68839396	chr12	68839395	68839396	2169	True	1
chr12_68839474_68839475	chr12	68839474	68839475	1698	True	1
chr12_68839524_68839525	chr12	68839524	68839525	2996	True	1
chr12_68839554_68839555	chr12	68839554	68839555	3179	True	1
chr12_68839584_68839585	chr12	68839584	68839585	3824	True	2
chr12_68839614_68839615	chr12	68839614	68839615	4283	True	2
chr12_68839663_68839664	chr12	68839663	68839664	4385	True	2
chr12_68839692_68839693	chr12	68839692	68839693	3229	True	2
chr12_68839839_68839840	chr12	68839839	68839840	2239	True	6
chr12_68839878_68839879	chr12	68839878	68839879	2152	True	6
chr12_68839918_68839919	chr12	68839918	68839919	2095	True	6
chr12_68839970_68839971	chr12	68839970	68839971	2393	True	6
chr12_68840117_68840118	chr12	68840117	68840118	1729	True	6
chr12_68840526_68840527	chr12	68840526	68840527	3796	True	4
chr12_68840857_68840858	chr12	68840857	68840858	2203	True	2
chr12_68841263_68841264	chr12	68841263	68841264	1601	True	6
chr12_68841294_68841295	chr12	68841294	68841295	0	False	NA
chr12_68841550_68841551	chr12	68841550	68841551	1618	True	6
chr12_68841681_68841682	chr12	68841681	68841682	1103	True	5
chr12_68841700_68841701	chr12	68841700	68841701	1041	True	5
chr12_68841783_68841784	chr12	68841783	68841784	0	False	NA
chr12_68841820_68841821	chr12	68841820	68841821	2385	True	6
chr12_68841861_68841862	chr12	68841861	68841862	0	False	NA
chr12_68841913_68841914	chr12	68841913	68841914	0	False	NA
chr12_68842054_68842055	chr12	68842054	68842055	1317	True	6
chr12_68842088_68842089	chr12	68842088	68842089	0	False	NA
chr12_68842124_68842125	chr12	68842124	68842125	1358	True	2
chr12_68842200_68842201	chr12	68842200	68842201	0	False	NA
chr12_68842228_68842229	chr12	68842228	68842229	2673	True	1
chr12_68842242_68842243	chr12	68842242	68842243	2439	True	1
chr12_68842272_68842273	chr12	68842272	68842273	2691	True	6
chr12_68842296_68842297	chr12	68842296	68842297	0	False	NA
chr12_68842320_68842321	chr12	68842320	68842321	0	False	NA
chr12_68842347_68842348	chr12	68842347	68842348	1727	True	6
chr12_68842473_68842474	chr12	68842473	68842474	1088	True	6
chr12_68842507_68842508	chr12	68842507	68842508	0	False	NA
chr12_68842748_68842749	chr12	68842748	68842749	8651	True	5
chr12_68842822_68842823	chr12	68842822	68842823	2770	True	5
chr12_68842857_68842858	chr12	68842857	68842858	0	False	NA
chr12_68842898_68842899	chr12	68842898	68842899	2940	True	6
chr12_68843103_68843104	chr12	68843103	68843104	1611	True	5
chr12_69241092_69241093	chr12	69241092	69241093	723	True	5
chr12_69242362_69242363	chr12	69242362	69242363	425	True	5
chr12_69247620_69247621	chr12	69247620	69247621	628	True	5
chr12_69247654_69247655	chr12	69247654	69247655	485	True	5
chr12_69247759_69247760	chr12	69247759	69247760	1002	True	5
chr12_69247845_69247846	chr12	69247845	69247846	1861	True	5
chr12_69247896_69247897	chr12	69247896	69247897	1662	True	5
chr12_69247997_69247998	chr12	69247997	69247998	1184	True	2
chr12_69248326_69248327	chr12	69248326	69248327	1092	True	5
chr12_69248402_69248403	chr12	69248402	69248403	1360	True	2
chr12_69248481_69248482	chr12	69248481	69248482	1173	True	2
chr12_69250175_69250176	chr12	69250175	69250176	1362	True	5
chr12_69250956_69250957	chr12	69250956	69250957	184	False	NA
chr12_69251157_69251158	chr12	69251157	69251158	2812	True	2
chr12_69251197_69251198	chr12	69251197	69251198	2978	True	2
chr12_69251224_69251225	chr12	69251224	69251225	2779	True	2
chr12_69251253_69251254	chr12	69251253	69251254	2443	True	2
chr12_69251291_69251292	chr12	69251291	69251292	2127	True	2
chr12_69251315_69251316	chr12	69251315	69251316	1798	True	2
chr12_69251332_69251333	chr12	69251332	69251333	1343	True	2
chr12_69253106_69253107	chr12	69253106	69253107	1927	True	2
chr12_69253122_69253123	chr12	69253122	69253123	1901	True	2
chr12_69253178_69253179	chr12	69253178	69253179	1917	True	2
chr12_69253222_69253223	chr12	69253222	69253223	1596	True	2
chr12_69256698_69256699	chr12	69256698	69256699	1867	True	1
chr12_69256735_69256736	chr12	69256735	69256736	2460	True	1
chr12_69256752_69256753	chr12	69256752	69256753	2498	True	1
chr12_69256769_69256770	chr12	69256769	69256770	2388	True	1
chr12_69258046_69258047	chr12	69258046	69258047	1195	True	2
chr12_69258153_69258154	chr12	69258153	69258154	1242	True	2
chr12_69258387_69258388	chr12	69258387	69258388	364	True	5
chr12_69258579_69258580	chr12	69258579	69258580	3306	True	1
chr12_69259437_69259438	chr12	69259437	69259438	2604	True	1
chr12_69259476_69259477	chr12	69259476	69259477	2681	True	1
chr12_69260087_69260088	chr12	69260087	69260088	2803	True	6
chr12_69260181_69260182	chr12	69260181	69260182	1977	True	6
chr12_69262405_69262406	chr12	69262405	69262406	3406	True	2
chr12_69262449_69262450	chr12	69262449	69262450	3726	True	2
chr12_69262489_69262490	chr12	69262489	69262490	4226	True	2
chr12_69262508_69262509	chr12	69262508	69262509	4057	True	2
chr12_69262550_69262551	chr12	69262550	69262551	3714	True	2
chr12_69262576_69262577	chr12	69262576	69262577	2544	True	2
chr12_69262605_69262606	chr12	69262605	69262606	2072	True	2
chr12_69262654_69262655	chr12	69262654	69262655	1846	True	2
chr12_69262687_69262688	chr12	69262687	69262688	2288	True	2
chr12_69262709_69262710	chr12	69262709	69262710	2335	True	2
chr12_69262747_69262748	chr12	69262747	69262748	2220	True	2
chr12_69262870_69262871	chr12	69262870	69262871	549	True	5
chr12_69262923_69262924	chr12	69262923	69262924	513	True	5
chr12_69262993_69262994	chr12	69262993	69262994	371	True	5
chr12_69263009_69263010	chr12	69263009	69263010	520	True	5
chr12_69263038_69263039	chr12	69263038	69263039	541	True	5
chr12_69263102_69263103	chr12	69263102	69263103	618	True	5
chr12_69263141_69263142	chr12	69263141	69263142	703	True	5
chr12_69263164_69263165	chr12	69263164	69263165	721	True	5
chr12_69263518_69263519	chr12	69263518	69263519	1549	True	5
chr12_69265615_69265616	chr12	69265615	69265616	939	True	5
chr12_69268053_69268054	chr12	69268053	69268054	880	True	5
chr12_69268087_69268088	chr12	69268087	69268088	833	True	5
chr12_69268139_69268140	chr12	69268139	69268140	711	True	5
chr12_69268197_69268198	chr12	69268197	69268198	460	True	5
chr12_69268372_69268373	chr12	69268372	69268373	569	True	5
chr12_69269497_69269498	chr12	69269497	69269498	2201	True	1
chr12_69269529_69269530	chr12	69269529	69269530	2373	True	1
chr12_69269548_69269549	chr12	69269548	69269549	2351	True	1
chr12_69269586_69269587	chr12	69269586	69269587	2123	True	1
chr12_69269612_69269613	chr12	69269612	69269613	2924	True	1
chr12_69269691_69269692	chr12	69269691	69269692	3885	True	1
chr12_69269711_69269712	chr12	69269711	69269712	3740	True	1
chr12_69269769_69269770	chr12	69269769	69269770	4721	True	1
chr12_69271252_69271253	chr12	69271252	69271253	1321	True	5
chr12_69271282_69271283	chr12	69271282	69271283	1283	True	5
chr12_69271321_69271322	chr12	69271321	69271322	1271	True	5
chr12_69271351_69271352	chr12	69271351	69271352	1339	True	5
chr12_69271365_69271366	chr12	69271365	69271366	1198	True	5
chr12_69271383_69271384	chr12	69271383	69271384	1208	True	5
chr12_69271433_69271434	chr12	69271433	69271434	648	True	5
chr12_69271965_69271966	chr12	69271965	69271966	739	True	5
chr12_69272237_69272238	chr12	69272237	69272238	947	True	1
chr12_69272349_69272350	chr12	69272349	69272350	865	True	5
chr12_69272411_69272412	chr12	69272411	69272412	960	True	6
chr12_69273702_69273703	chr12	69273702	69273703	829	True	5
chr12_69274121_69274122	chr12	69274121	69274122	2079	True	2
chr12_69274234_69274235	chr12	69274234	69274235	4608	True	5
chr12_69588939_69588940	chr12	69588939	69588940	868	True	5
chr12_69589371_69589372	chr12	69589371	69589372	400	True	5
chr12_69589575_69589576	chr12	69589575	69589576	3748	True	6
chr12_69589638_69589639	chr12	69589638	69589639	3647	True	6
chr12_69592126_69592127	chr12	69592126	69592127	1244	True	4
chr12_69597681_69597682	chr12	69597681	69597682	894	True	3
chr12_69599026_69599027	chr12	69599026	69599027	328	True	5
chr12_69815522_69815523	chr12	69815522	69815523	225	True	1
chr12_70338178_70338179	chr12	70338178	70338179	215	True	5
chr12_70338233_70338234	chr12	70338233	70338234	190	False	NA
chr12_70354169_70354170	chr12	70354169	70354170	1140	True	1
chr12_70354612_70354613	chr12	70354612	70354613	402	True	1
chr12_71609970_71609971	chr12	71609970	71609971	1454	True	4
chr12_71610099_71610100	chr12	71610099	71610100	2866	True	5
chr12_71610121_71610122	chr12	71610121	71610122	2857	True	5
chr12_71610287_71610288	chr12	71610287	71610288	910	True	2
chr12_71611109_71611110	chr12	71611109	71611110	1196	True	2
chr12_71611215_71611216	chr12	71611215	71611216	508	True	5
chr12_71611255_71611256	chr12	71611255	71611256	740	True	5
chr12_71611271_71611272	chr12	71611271	71611272	754	True	5
chr12_71611305_71611306	chr12	71611305	71611306	742	True	5
chr12_71611332_71611333	chr12	71611332	71611333	687	True	5
chr12_71611351_71611352	chr12	71611351	71611352	655	True	5
chr12_71611530_71611531	chr12	71611530	71611531	419	True	5
chr12_71611548_71611549	chr12	71611548	71611549	410	True	5
chr12_71611625_71611626	chr12	71611625	71611626	534	True	5
chr12_71611665_71611666	chr12	71611665	71611666	541	True	5
chr12_71611741_71611742	chr12	71611741	71611742	886	True	2
chr12_71611821_71611822	chr12	71611821	71611822	1040	True	2
chr12_71613424_71613425	chr12	71613424	71613425	1224	True	2
chr12_71614579_71614580	chr12	71614579	71614580	841	True	2
chr12_71614614_71614615	chr12	71614614	71614615	1099	True	2
chr12_71614635_71614636	chr12	71614635	71614636	1106	True	2
chr12_71614687_71614688	chr12	71614687	71614688	957	True	2
chr12_71615211_71615212	chr12	71615211	71615212	1001	True	1
chr12_71623381_71623382	chr12	71623381	71623382	799	True	1
chr12_71623442_71623443	chr12	71623442	71623443	714	True	1
chr12_71623455_71623456	chr12	71623455	71623456	739	True	1
chr12_71623467_71623468	chr12	71623467	71623468	577	True	1
chr12_71623553_71623554	chr12	71623553	71623554	536	True	1
chr12_71624164_71624165	chr12	71624164	71624165	786	True	2
chr12_71629674_71629675	chr12	71629674	71629675	629	True	2
chr12_71630948_71630949	chr12	71630948	71630949	766	True	2
chr12_71631453_71631454	chr12	71631453	71631454	61	False	NA
chr12_71631792_71631793	chr12	71631792	71631793	506	True	2
chr12_71632016_71632017	chr12	71632016	71632017	676	True	2
chr12_71632086_71632087	chr12	71632086	71632087	1269	True	1
chr12_71632112_71632113	chr12	71632112	71632113	1389	True	1
chr12_71632152_71632153	chr12	71632152	71632153	1742	True	1
chr12_71632176_71632177	chr12	71632176	71632177	1897	True	1
chr12_71632192_71632193	chr12	71632192	71632193	1798	True	1
chr12_71632225_71632226	chr12	71632225	71632226	2312	True	1
chr12_71632265_71632266	chr12	71632265	71632266	2373	True	1
chr12_71632292_71632293	chr12	71632292	71632293	1704	True	2
chr12_71632309_71632310	chr12	71632309	71632310	1710	True	2
chr12_71632339_71632340	chr12	71632339	71632340	1343	True	2
chr12_71632367_71632368	chr12	71632367	71632368	1468	True	2
chr12_71632409_71632410	chr12	71632409	71632410	979	True	2
chr12_71632483_71632484	chr12	71632483	71632484	801	True	2
chr12_71632969_71632970	chr12	71632969	71632970	862	True	2
chr12_71633021_71633022	chr12	71633021	71633022	639	True	2
chr12_71633120_71633121	chr12	71633120	71633121	414	True	5
chr12_71633205_71633206	chr12	71633205	71633206	670	True	2
chr12_71633219_71633220	chr12	71633219	71633220	601	True	2
chr12_71633287_71633288	chr12	71633287	71633288	729	True	2
chr12_71633403_71633404	chr12	71633403	71633404	666	True	2
chr12_71634196_71634197	chr12	71634196	71634197	1214	True	2
chr12_71634256_71634257	chr12	71634256	71634257	1341	True	2
chr12_71634724_71634725	chr12	71634724	71634725	1657	True	2
chr12_71636566_71636567	chr12	71636566	71636567	1690	True	2
chr12_71640997_71640998	chr12	71640997	71640998	100	False	NA
chr12_71647789_71647790	chr12	71647789	71647790	722	True	2
chr12_71656972_71656973	chr12	71656972	71656973	1213	True	2
chr12_71657064_71657065	chr12	71657064	71657065	1312	True	2
chr12_71657213_71657214	chr12	71657213	71657214	988	True	2
chr12_71907094_71907095	chr12	71907094	71907095	551	True	2
chr12_71918476_71918477	chr12	71918476	71918477	416	True	1
chr12_75499658_75499659	chr12	75499658	75499659	1028	True	6
chr12_75499658_75499659	chr12	75499658	75499659	1028	True	6
chr12_75499704_75499705	chr12	75499704	75499705	960	True	1
chr12_75499783_75499784	chr12	75499783	75499784	12	False	NA
chr12_75499810_75499811	chr12	75499810	75499811	12	False	NA
chr12_75499851_75499852	chr12	75499851	75499852	570	True	1
chr12_75499872_75499873	chr12	75499872	75499873	555	True	1
chr12_75501767_75501768	chr12	75501767	75501768	0	False	NA
chr12_75506531_75506532	chr12	75506531	75506532	374	True	2
chr12_75506569_75506570	chr12	75506569	75506570	350	True	2
chr12_76046402_76046403	chr12	76046402	76046403	3132	True	6
chr12_76046462_76046463	chr12	76046462	76046463	3333	True	6
chr12_76046493_76046494	chr12	76046493	76046494	3161	True	6
chr12_76046690_76046691	chr12	76046690	76046691	2289	True	4
chr12_76046954_76046955	chr12	76046954	76046955	3017	True	6
chr12_76047517_76047518	chr12	76047517	76047518	1814	True	1
chr12_76047629_76047630	chr12	76047629	76047630	4204	True	4
chr12_76047874_76047875	chr12	76047874	76047875	1129	True	6
chr12_76048011_76048012	chr12	76048011	76048012	2434	True	4
chr12_76048072_76048073	chr12	76048072	76048073	2185	True	6
chr12_76048099_76048100	chr12	76048099	76048100	2160	True	6
chr12_76048258_76048259	chr12	76048258	76048259	3201	True	6
chr12_76048292_76048293	chr12	76048292	76048293	3164	True	6
chr12_76048315_76048316	chr12	76048315	76048316	5026	True	3
chr12_76048343_76048344	chr12	76048343	76048344	5780	True	3
chr12_76048366_76048367	chr12	76048366	76048367	6701	True	1
chr12_76048825_76048826	chr12	76048825	76048826	316	True	5
chr12_76048895_76048896	chr12	76048895	76048896	363	True	5
chr12_76049215_76049216	chr12	76049215	76049216	7484	True	4
chr12_76049232_76049233	chr12	76049232	76049233	7633	True	3
chr12_76049255_76049256	chr12	76049255	76049256	7683	True	3
chr12_76049413_76049414	chr12	76049413	76049414	1872	True	2
chr12_76049458_76049459	chr12	76049458	76049459	2872	True	6
chr12_76049483_76049484	chr12	76049483	76049484	2457	True	1
chr12_76049548_76049549	chr12	76049548	76049549	2785	True	1
chr12_76049627_76049628	chr12	76049627	76049628	3056	True	1
chr12_76049643_76049644	chr12	76049643	76049644	2382	True	1
chr12_76049679_76049680	chr12	76049679	76049680	11846	True	3
chr12_76049730_76049731	chr12	76049730	76049731	15663	True	3
chr12_76049747_76049748	chr12	76049747	76049748	15361	True	3
chr12_76049764_76049765	chr12	76049764	76049765	15275	True	3
chr12_76049783_76049784	chr12	76049783	76049784	14993	True	3
chr12_76050533_76050534	chr12	76050533	76050534	13257	True	4
chr12_76050551_76050552	chr12	76050551	76050552	16878	True	4
chr12_76050566_76050567	chr12	76050566	76050567	16890	True	4
chr12_76050603_76050604	chr12	76050603	76050604	16943	True	4
chr12_76050629_76050630	chr12	76050629	76050630	16951	True	4
chr12_76051007_76051008	chr12	76051007	76051008	765	True	5
chr12_76052017_76052018	chr12	76052017	76052018	302	True	5
chr12_76053110_76053111	chr12	76053110	76053111	1441	True	2
chr12_76053223_76053224	chr12	76053223	76053224	16895	True	3
chr12_76053276_76053277	chr12	76053276	76053277	17931	True	3
chr12_76053305_76053306	chr12	76053305	76053306	17788	True	3
chr12_76053317_76053318	chr12	76053317	76053318	17688	True	3
chr12_76053342_76053343	chr12	76053342	76053343	9440	True	4
chr12_76053780_76053781	chr12	76053780	76053781	10011	True	4
chr12_76053803_76053804	chr12	76053803	76053804	10955	True	4
chr12_76053869_76053870	chr12	76053869	76053870	11004	True	4
chr12_76053892_76053893	chr12	76053892	76053893	7549	True	4
chr12_76053906_76053907	chr12	76053906	76053907	4465	True	4
chr12_76055022_76055023	chr12	76055022	76055023	4655	True	4
chr12_76055040_76055041	chr12	76055040	76055041	4658	True	4
chr12_76055054_76055055	chr12	76055054	76055055	4653	True	4
chr12_76055080_76055081	chr12	76055080	76055081	4676	True	4
chr12_76056055_76056056	chr12	76056055	76056056	22118	True	4
chr12_76056067_76056068	chr12	76056067	76056068	23720	True	4
chr12_76056083_76056084	chr12	76056083	76056084	23779	True	4
chr12_76056104_76056105	chr12	76056104	76056105	23793	True	4
chr12_76056119_76056120	chr12	76056119	76056120	23826	True	4
chr12_76056138_76056139	chr12	76056138	76056139	23771	True	4
chr12_76056156_76056157	chr12	76056156	76056157	22102	True	4
chr12_76056407_76056408	chr12	76056407	76056408	133	False	NA
chr12_76059781_76059782	chr12	76059781	76059782	24042	True	4
chr12_76059803_76059804	chr12	76059803	76059804	24036	True	4
chr12_76059819_76059820	chr12	76059819	76059820	24036	True	4
chr12_76059855_76059856	chr12	76059855	76059856	23986	True	4
chr12_76059868_76059869	chr12	76059868	76059869	23936	True	4
chr12_76060147_76060148	chr12	76060147	76060148	4421	True	2
chr12_76060159_76060160	chr12	76060159	76060160	4620	True	2
chr12_76060199_76060200	chr12	76060199	76060200	5156	True	2
chr12_76060230_76060231	chr12	76060230	76060231	5202	True	2
chr12_76060244_76060245	chr12	76060244	76060245	5143	True	2
chr12_76060266_76060267	chr12	76060266	76060267	2971	True	2
chr12_76066060_76066061	chr12	76066060	76066061	452	True	5
chr12_76066310_76066311	chr12	76066310	76066311	136	False	NA
chr12_76067382_76067383	chr12	76067382	76067383	5635	True	2
chr12_76067429_76067430	chr12	76067429	76067430	5855	True	1
chr12_76067470_76067471	chr12	76067470	76067471	5754	True	1
chr12_76067482_76067483	chr12	76067482	76067483	5198	True	1
chr12_76068363_76068364	chr12	76068363	76068364	1056	True	5
chr12_76068456_76068457	chr12	76068456	76068457	901	True	5
chr12_76068895_76068896	chr12	76068895	76068896	15993	True	4
chr12_76068915_76068916	chr12	76068915	76068916	15949	True	4
chr12_76068932_76068933	chr12	76068932	76068933	15817	True	4
chr12_76068959_76068960	chr12	76068959	76068960	16165	True	4
chr12_76074208_76074209	chr12	76074208	76074209	1692	True	2
chr12_76074230_76074231	chr12	76074230	76074231	1636	True	2
chr12_76079486_76079487	chr12	76079486	76079487	331	True	5
chr12_76084579_76084580	chr12	76084579	76084580	15085	True	3
chr12_76084612_76084613	chr12	76084612	76084613	16295	True	3
chr12_76084647_76084648	chr12	76084647	76084648	15725	True	3
chr12_76084681_76084682	chr12	76084681	76084682	14073	True	4
chr12_76841997_76841998	chr12	76841997	76841998	505	True	1
chr12_76842076_76842077	chr12	76842076	76842077	537	True	1
chr12_79592555_79592556	chr12	79592555	79592556	1862	True	6
chr12_79592576_79592577	chr12	79592576	79592577	1740	True	5
chr12_79592638_79592639	chr12	79592638	79592639	1712	True	5
chr12_79592689_79592690	chr12	79592689	79592690	1191	True	5
chr12_79594339_79594340	chr12	79594339	79594340	825	True	5
chr12_79613587_79613588	chr12	79613587	79613588	401	True	5
chr12_79621084_79621085	chr12	79621084	79621085	1164	True	5
chr12_79621130_79621131	chr12	79621130	79621131	1296	True	5
chr12_79621146_79621147	chr12	79621146	79621147	1296	True	5
chr12_79775369_79775370	chr12	79775369	79775370	0	False	NA
chr12_79775631_79775632	chr12	79775631	79775632	0	False	NA
chr12_79775669_79775670	chr12	79775669	79775670	2088	True	2
chr12_79775721_79775722	chr12	79775721	79775722	2941	True	2
chr12_79775947_79775948	chr12	79775947	79775948	0	False	NA
chr12_79793899_79793900	chr12	79793899	79793900	844	True	2
chr12_79795652_79795653	chr12	79795652	79795653	1402	True	1
chr12_79795708_79795709	chr12	79795708	79795709	1431	True	1
chr12_79796890_79796891	chr12	79796890	79796891	2280	True	6
chr12_79796915_79796916	chr12	79796915	79796916	2241	True	6
chr12_79796942_79796943	chr12	79796942	79796943	2127	True	6
chr12_79797227_79797228	chr12	79797227	79797228	1672	True	2
chr12_79821085_79821086	chr12	79821085	79821086	700	True	2
chr12_79822152_79822153	chr12	79822152	79822153	900	True	2
chr12_82353146_82353147	chr12	82353146	82353147	877	True	1
chr12_82353238_82353239	chr12	82353238	82353239	776	True	2
chr12_82353273_82353274	chr12	82353273	82353274	616	True	2
chr12_82353309_82353310	chr12	82353309	82353310	578	True	2
chr12_82354505_82354506	chr12	82354505	82354506	361	True	2
chr12_82354528_82354529	chr12	82354528	82354529	432	True	2
chr12_82354588_82354589	chr12	82354588	82354589	446	True	2
chr12_82357024_82357025	chr12	82357024	82357025	806	True	2
chr12_82357228_82357229	chr12	82357228	82357229	879	True	2
chr12_84872684_84872685	chr12	84872684	84872685	20	False	NA
chr12_84885492_84885493	chr12	84885492	84885493	24	False	NA
chr12_84891820_84891821	chr12	84891820	84891821	26	False	NA
chr12_84891888_84891889	chr12	84891888	84891889	26	False	NA
chr12_84891945_84891946	chr12	84891945	84891946	45	False	NA
chr12_84892001_84892002	chr12	84892001	84892002	44	False	NA
chr12_84892021_84892022	chr12	84892021	84892022	44	False	NA
chr12_84892049_84892050	chr12	84892049	84892050	113	False	NA
chr12_84892145_84892146	chr12	84892145	84892146	82	False	NA
chr12_84892530_84892531	chr12	84892530	84892531	6	False	NA
chr12_88049285_88049286	chr12	88049285	88049286	166	False	NA
chr12_88049366_88049367	chr12	88049366	88049367	125	False	NA
chr12_88055653_88055654	chr12	88055653	88055654	93	False	NA
chr12_88058972_88058973	chr12	88058972	88058973	154	False	NA
chr12_88068596_88068597	chr12	88068596	88068597	50	False	NA
chr12_88071345_88071346	chr12	88071345	88071346	156	False	NA
chr12_88071429_88071430	chr12	88071429	88071430	72	False	NA
chr12_88071795_88071796	chr12	88071795	88071796	95	False	NA
chr12_88071823_88071824	chr12	88071823	88071824	142	False	NA
chr12_88071859_88071860	chr12	88071859	88071860	161	False	NA
chr12_88071896_88071897	chr12	88071896	88071897	132	False	NA
chr12_88077246_88077247	chr12	88077246	88077247	53	False	NA
chr12_88077273_88077274	chr12	88077273	88077274	58	False	NA
chr12_88077701_88077702	chr12	88077701	88077702	79	False	NA
chr12_88077752_88077753	chr12	88077752	88077753	85	False	NA
chr12_88077774_88077775	chr12	88077774	88077775	90	False	NA
chr12_88077818_88077819	chr12	88077818	88077819	84	False	NA
chr12_88077888_88077889	chr12	88077888	88077889	23	False	NA
chr12_88079217_88079218	chr12	88079217	88079218	40	False	NA
chr12_88080262_88080263	chr12	88080262	88080263	161	False	NA
